,Record_no,district_id,district_name,school_id,school,EMH,EMH_combined,achievement_dir,growth_dir,overall_dir,emh
1504,1629.0,1990.0,PLATEAU VALLEY 50,7024.0,PLATEAU VALLEY ELEMENTARY SCHOOL,E,E,up,up,up,E
1505,1630.0,1990.0,PLATEAU VALLEY 50,7032.0,PLATEAU VALLEY HIGH SCHOOL,H,H,up,up,flat,H
1506,1631.0,1990.0,PLATEAU VALLEY 50,7028.0,PLATEAU VALLEY MIDDLE SCHOOL,M,M,down,flat,flat,M
1507,1632.0,2600.0,PLATTE CANYON 1,7042.0,DEER CREEK ELEMENTARY SCHOOL,E,E,down,up,flat,E
1508,1633.0,2600.0,PLATTE CANYON 1,7048.0,FITZSIMMONS MIDDLE SCHOOL,M,M,flat,down,down,M
1509,1634.0,2600.0,PLATTE CANYON 1,7046.0,PLATTE CANYON HIGH SCHOOL,H,H,up,flat,flat,H
1510,1635.0,2865.0,PLATTE VALLEY RE3,7050.0,PLATTE VALLEY ELEMENTARY SCHOOL,E,E,down,up,flat,E
1511,1636.0,2865.0,PLATTE VALLEY RE3,7322.0,REVERE JUNIORSENIOR HIGH SCHOOL,M,MH,down,down,down,M
1512,1638.0,3130.0,PLATTE VALLEY RE7,7052.0,PLATTE VALLEY ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1513,1639.0,3130.0,PLATTE VALLEY RE7,4670.0,PLATTE VALLEY HIGH SCHOOL,H,H,flat,up,up,H
1514,1640.0,3130.0,PLATTE VALLEY RE7,7054.0,PLATTE VALLEY MIDDLE SCHOOL,M,M,flat,up,up,M
1515,1641.0,1550.0,POUDRE R1,490.0,BACON ELEMENTARY SCHOOL,E,E,down,down,flat,E
1516,1642.0,1550.0,POUDRE R1,612.0,BAUDER ELEMENTARY SCHOOL,E,E,flat,down,down,E
1517,1643.0,1550.0,POUDRE R1,678.0,BEATTIE ELEMENTARY SCHOOL,E,E,down,down,down,E
1518,1644.0,1550.0,POUDRE R1,766.0,BENNETT ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1519,1645.0,1550.0,POUDRE R1,498.0,BETHKE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1520,1646.0,1550.0,POUDRE R1,892.0,BLEVINS MIDDLE SCHOOL,M,M,flat,flat,flat,M
1521,1647.0,1550.0,POUDRE R1,898.0,BOLTZ MIDDLE SCHOOL,M,M,flat,down,flat,M
1522,1648.0,1550.0,POUDRE R1,1186.0,CACHE LA POUDRE ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1523,1649.0,1550.0,POUDRE R1,1190.0,CACHE LA POUDRE MIDDLE SCHOOL,M,M,flat,up,flat,M
1524,1651.0,1550.0,POUDRE R1,2298.0,DUNN ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1525,1652.0,1550.0,POUDRE R1,9370.0,EYESTONE ELEMENTARY SCHOOL,E,E,up,flat,up,E
1526,1653.0,1550.0,POUDRE R1,3046.0,FORT COLLINS HIGH SCHOOL,H,H,flat,flat,flat,H
1527,1654.0,1550.0,POUDRE R1,3105.0,FOSSIL RIDGE HIGH SCHOOL,H,H,flat,flat,flat,H
1528,1655.0,1550.0,POUDRE R1,3787.0,HARRIS BILINGUAL ELEMENTARY SCHOOL,E,E,flat,down,down,E
1529,1656.0,1550.0,POUDRE R1,4282.0,IRISH ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1530,1657.0,1550.0,POUDRE R1,4456.0,JOHNSON ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1531,1658.0,1550.0,POUDRE R1,4698.0,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,M,M,flat,flat,flat,M
1532,1659.0,1550.0,POUDRE R1,4793.0,KRUSE ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1533,1660.0,1550.0,POUDRE R1,3791.0,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,E,E,down,flat,down,E
1534,1661.0,1550.0,POUDRE R1,5014.0,LAUREL ELEMENTARY SCHOOL,E,E,down,up,up,E
1535,1662.0,1550.0,POUDRE R1,5068.0,LESHER MIDDLE SCHOOL,M,M,flat,flat,flat,M
1536,1663.0,1550.0,POUDRE R1,5120.0,LIBERTY COMMON CHARTER SCHOOL,E,EMH,flat,flat,flat,E
1537,1664.0,1550.0,POUDRE R1,5120.0,LIBERTY COMMON CHARTER SCHOOL,M,EMH,flat,down,flat,M
1538,1665.0,1550.0,POUDRE R1,5120.0,LIBERTY COMMON CHARTER SCHOOL,H,EMH,flat,flat,flat,H
1539,1666.0,1550.0,POUDRE R1,5168.0,LINCOLN MIDDLE SCHOOL,M,M,flat,down,down,M
1540,1667.0,1550.0,POUDRE R1,5196.0,LINTON ELEMENTARY SCHOOL,E,E,down,flat,down,E
1541,1668.0,1550.0,POUDRE R1,5234.0,LIVERMORE ELEMENTARY SCHOOL,E,E,down,,down,E
1542,1669.0,1550.0,POUDRE R1,5292.0,LOPEZ ELEMENTARY SCHOOL,E,E,up,down,flat,E
1543,1670.0,1550.0,POUDRE R1,5688.0,MCGRAW ELEMENTARY SCHOOL,E,E,flat,down,down,E
1544,1671.0,1550.0,POUDRE R1,6476.0,O'DEA ELEMENTARY SCHOOL,E,E,flat,up,up,E
1545,1672.0,1550.0,POUDRE R1,6482.0,OLANDER ELEMENTARY SCHOOL,E,E,flat,down,down,E
1546,1673.0,1550.0,POUDRE R1,7104.0,POLARIS EXPEDITIONARY LEARNING SCHOOL,M,MH,up,up,flat,M
1547,1674.0,1550.0,POUDRE R1,7104.0,POLARIS EXPEDITIONARY LEARNING SCHOOL,H,MH,up,flat,flat,H
1548,1676.0,1550.0,POUDRE R1,7124.0,POUDRE HIGH SCHOOL,H,H,flat,flat,flat,H
1549,1677.0,1550.0,POUDRE R1,7161.0,PRESTON MIDDLE SCHOOL,M,M,flat,flat,flat,M
1550,1678.0,1550.0,POUDRE R1,7198.0,PSD GLOBAL ACADEMY,E,EMH,up,,flat,E
1551,1679.0,1550.0,POUDRE R1,7198.0,PSD GLOBAL ACADEMY,M,EMH,flat,flat,flat,M
1552,1681.0,1550.0,POUDRE R1,7218.0,PUTNAM ELEMENTARY SCHOOL,E,E,down,up,up,E
1553,1683.0,1550.0,POUDRE R1,7325.0,RICE ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1554,1684.0,1550.0,POUDRE R1,146.0,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,E,EMH,flat,flat,flat,E
1555,1685.0,1550.0,POUDRE R1,146.0,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,M,EMH,flat,flat,flat,M
1556,1686.0,1550.0,POUDRE R1,146.0,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,H,EMH,down,down,flat,H
1557,1687.0,1550.0,POUDRE R1,7350.0,RIFFENBURGH ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1558,1688.0,1550.0,POUDRE R1,7470.0,ROCKY MOUNTAIN HIGH SCHOOL,H,H,flat,flat,flat,H
1559,1689.0,1550.0,POUDRE R1,7834.0,SHEPARDSON ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1560,1690.0,1550.0,POUDRE R1,8318.0,STOVE PRAIRIE ELEMENTARY SCHOOL,E,E,flat,,flat,E
1561,1691.0,1550.0,POUDRE R1,8460.0,TAVELLI ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1562,1692.0,1550.0,POUDRE R1,8852.0,TIMNATH ELEMENTARY SCHOOL,E,E,down,down,down,E
1563,1693.0,1550.0,POUDRE R1,9251.0,TRAUT CORE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1564,1694.0,1550.0,POUDRE R1,9330.0,WEBBER MIDDLE SCHOOL,M,M,flat,flat,flat,M
1565,1695.0,1550.0,POUDRE R1,9374.0,WELLINGTON MIDDLE SCHOOL,M,M,flat,flat,flat,M
1566,1696.0,1550.0,POUDRE R1,9380.0,WERNER ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1567,1697.0,1550.0,POUDRE R1,477.0,ZACH ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1568,1698.0,3147.0,PRAIRIE RE11,7154.0,PRAIRIE ELEMENTARY SCHOOL,E,E,down,down,flat,E
1569,1699.0,3147.0,PRAIRIE RE11,7156.0,PRAIRIE JUNIORSENIOR HIGH SCHOOL,M,MH,up,down,flat,M
1570,1700.0,3147.0,PRAIRIE RE11,7156.0,PRAIRIE JUNIORSENIOR HIGH SCHOOL,H,MH,flat,flat,up,H
1571,1701.0,1590.0,PRIMERO REORGANIZED 2,7160.0,PRIMERO ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1572,1702.0,1590.0,PRIMERO REORGANIZED 2,7164.0,PRIMERO JUNIORSENIOR HIGH SCHOOL,M,MH,flat,down,down,M
1573,1703.0,1590.0,PRIMERO REORGANIZED 2,7164.0,PRIMERO JUNIORSENIOR HIGH SCHOOL,H,MH,down,down,flat,H
1574,1704.0,240.0,PRITCHETT RE3,7174.0,PRITCHETT ELEMENTARY SCHOOL,E,E,up,,up,E
1575,1706.0,240.0,PRITCHETT RE3,7176.0,PRITCHETT MIDDLE SCHOOL,M,M,down,,flat,M
1576,1707.0,2690.0,PUEBLO CITY 60,738.0,BELMONT ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1577,1708.0,2690.0,PUEBLO CITY 60,756.0,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,E,E,down,down,down,E
1578,1709.0,2690.0,PUEBLO CITY 60,822.0,BESSEMER ELEMENTARY SCHOOL,E,EM,flat,up,up,E
1579,1710.0,2690.0,PUEBLO CITY 60,822.0,BESSEMER ELEMENTARY SCHOOL,M,EM,flat,up,up,M
1580,1711.0,2690.0,PUEBLO CITY 60,860.0,BEULAH HEIGHTS ELEMENTARY SCHOOL,E,E,up,up,up,E
1581,1712.0,2690.0,PUEBLO CITY 60,954.0,BRADFORD ELEMENTARY SCHOOL,E,E,down,up,flat,E
1582,1713.0,2690.0,PUEBLO CITY 60,1304.0,CARLILE ELEMENTARY SCHOOL,E,E,down,down,flat,E
1583,1714.0,2690.0,PUEBLO CITY 60,1402.0,CENTENNIAL HIGH SCHOOL,H,H,up,up,flat,H
1584,1715.0,2690.0,PUEBLO CITY 60,1454.0,CENTRAL HIGH SCHOOL,H,H,up,up,up,H
1585,1716.0,2690.0,PUEBLO CITY 60,1488.0,CESAR CHAVEZ ACADEMY,E,EM,flat,up,up,E
1586,1717.0,2690.0,PUEBLO CITY 60,1488.0,CESAR CHAVEZ ACADEMY,M,EM,down,down,down,M
1587,1718.0,2690.0,PUEBLO CITY 60,1828.0,COLUMBIAN ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1588,1719.0,2690.0,PUEBLO CITY 60,2096.0,CORWIN INTERNATIONAL MAGNET SCHOOL,E,EM,flat,down,flat,E
1589,1720.0,2690.0,PUEBLO CITY 60,2096.0,CORWIN INTERNATIONAL MAGNET SCHOOL,M,EM,up,flat,up,M
1590,1721.0,2690.0,PUEBLO CITY 60,2394.0,EAST HIGH SCHOOL,H,H,flat,flat,flat,H
1591,1722.0,2690.0,PUEBLO CITY 60,2438.0,EVA R BACA ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1592,1723.0,2690.0,PUEBLO CITY 60,2620.0,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,E,E,flat,,flat,E
1593,1724.0,2690.0,PUEBLO CITY 60,3206.0,FREED MIDDLE SCHOOL,M,M,down,down,flat,M
1594,1725.0,2690.0,PUEBLO CITY 60,1504.0,GOODNIGHT ELEMENTARY SCHOOL,E,EM,flat,flat,flat,E
1595,1726.0,2690.0,PUEBLO CITY 60,1504.0,GOODNIGHT ELEMENTARY SCHOOL,M,EM,flat,up,up,M
1596,1727.0,2690.0,PUEBLO CITY 60,3724.0,HAAFF ELEMENTARY SCHOOL,E,E,down,up,up,E
1597,1728.0,2690.0,PUEBLO CITY 60,3924.0,HERITAGE ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1598,1729.0,2690.0,PUEBLO CITY 60,3976.0,HIGHLAND PARK ELEMENTARY SCHOOL,E,E,up,up,up,E
1599,1730.0,2690.0,PUEBLO CITY 60,4302.0,IRVING ELEMENTARY SCHOOL,E,E,flat,flat,up,E
1600,1731.0,2690.0,PUEBLO CITY 60,4376.0,JAMES H RISLEY MIDDLE SCHOOL,M,M,flat,up,flat,M
1601,1732.0,2690.0,PUEBLO CITY 60,5048.0,LEMUEL PITTS MIDDLE SCHOOL,M,M,flat,flat,flat,M
1602,1733.0,2690.0,PUEBLO CITY 60,5916.0,MINNEQUA ELEMENTARY SCHOOL,E,E,down,down,down,E
1603,1734.0,2690.0,PUEBLO CITY 60,6132.0,MORTON ELEMENTARY SCHOOL,E,E,down,down,down,E
1604,1735.0,2690.0,PUEBLO CITY 60,6770.0,PARK VIEW ELEMENTARY SCHOOL,E,E,flat,up,up,E
1605,1736.0,2690.0,PUEBLO CITY 60,7209.0,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,E,EM,flat,flat,flat,E
1606,1737.0,2690.0,PUEBLO CITY 60,7209.0,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,M,EM,down,flat,flat,M
1607,1738.0,2690.0,PUEBLO CITY 60,7481.0,RONCALLI MIDDLE SCHOOL,M,M,down,down,down,M
1608,1739.0,2690.0,PUEBLO CITY 60,8030.0,SOMERLID ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1609,1740.0,2690.0,PUEBLO CITY 60,8082.0,SOUTH HIGH SCHOOL,H,H,down,flat,flat,H
1610,1741.0,2690.0,PUEBLO CITY 60,8116.0,SOUTH PARK ELEMENTARY SCHOOL,E,E,down,up,up,E
1611,1742.0,2690.0,PUEBLO CITY 60,8402.0,SUNSET PARK ELEMENTARY SCHOOL,E,E,flat,up,up,E
1612,1743.0,2690.0,PUEBLO CITY 60,9188.0,W H HEATON MIDDLE SCHOOL,M,M,flat,up,up,M
1613,1747.0,2700.0,PUEBLO COUNTY 70,472.0,AVONDALE ELEMENTARY SCHOOL,E,E,down,down,down,E
1614,1748.0,2700.0,PUEBLO COUNTY 70,852.0,BEULAH ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1615,1749.0,2700.0,PUEBLO COUNTY 70,856.0,BEULAH MIDDLE SCHOOL,M,M,down,down,flat,M
1616,1750.0,2700.0,PUEBLO COUNTY 70,1377.0,CEDAR RIDGE ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1617,1751.0,2700.0,PUEBLO COUNTY 70,7532.0,CRAVER MIDDLE SCHOOL,M,M,down,flat,down,M
1618,1752.0,2700.0,PUEBLO COUNTY 70,26.0,DESERT SAGE ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1619,1753.0,2700.0,PUEBLO COUNTY 70,6354.0,NORTH MESA ELEMENTARY SCHOOL,E,E,up,flat,flat,E
1620,1754.0,2700.0,PUEBLO COUNTY 70,7086.0,PLEASANT VIEW MIDDLE SCHOOL,M,M,flat,down,down,M
1621,1755.0,2700.0,PUEBLO COUNTY 70,7153.0,PRAIRIE WINDS ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1622,1756.0,2700.0,PUEBLO COUNTY 70,7208.0,PUEBLO COUNTY HIGH SCHOOL,H,H,flat,up,up,H
1623,1757.0,2700.0,PUEBLO COUNTY 70,7210.0,PUEBLO WEST ELEMENTARY SCHOOL,E,E,flat,down,down,E
1624,1758.0,2700.0,PUEBLO COUNTY 70,7214.0,PUEBLO WEST HIGH SCHOOL,H,H,flat,down,flat,H
1625,1759.0,2700.0,PUEBLO COUNTY 70,7212.0,PUEBLO WEST MIDDLE SCHOOL,M,M,down,flat,flat,M
1626,1760.0,2700.0,PUEBLO COUNTY 70,7530.0,RYE ELEMENTARY SCHOOL,E,E,up,flat,flat,E
1627,1761.0,2700.0,PUEBLO COUNTY 70,7534.0,RYE HIGH SCHOOL,H,H,flat,flat,flat,H
1628,1762.0,2700.0,PUEBLO COUNTY 70,7886.0,SIERRA VISTA ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1629,1763.0,2700.0,PUEBLO COUNTY 70,25.0,SKY VIEW MIDDLE SCHOOL,M,M,flat,up,flat,M
1630,1764.0,2700.0,PUEBLO COUNTY 70,8110.0,SOUTH MESA ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1631,1765.0,2700.0,PUEBLO COUNTY 70,7879.0,SOUTHERN COLORADO EARLY COLLEGE,H,H,down,flat,flat,H
1632,1766.0,2700.0,PUEBLO COUNTY 70,8420.0,SWALLOWS CHARTER ACADEMY,E,EM,up,up,up,E
1633,1767.0,2700.0,PUEBLO COUNTY 70,8420.0,SWALLOWS CHARTER ACADEMY,M,EM,flat,up,flat,M
1634,1768.0,2700.0,PUEBLO COUNTY 70,8810.0,THE CONNECT CHARTER SCHOOL,M,M,flat,flat,flat,M
1635,1769.0,2700.0,PUEBLO COUNTY 70,9130.0,VINELAND ELEMENTARY SCHOOL,E,E,flat,down,down,E
1636,1770.0,2700.0,PUEBLO COUNTY 70,9134.0,VINELAND MIDDLE SCHOOL,M,M,down,up,flat,M
1637,1771.0,2720.0,RANGELY RE4,7268.0,PARKVIEW ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1638,1772.0,2720.0,RANGELY RE4,7276.0,RANGELY JUNIOR/SENIOR HIGH SCHOOL,M,MH,flat,flat,flat,M
1639,1773.0,2720.0,RANGELY RE4,7276.0,RANGELY JUNIOR/SENIOR HIGH SCHOOL,H,MH,down,up,flat,H
1640,1774.0,2590.0,RIDGWAY R2,7342.0,RIDGWAY ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1641,1775.0,2590.0,RIDGWAY R2,7346.0,RIDGWAY HIGH SCHOOL,H,H,flat,flat,flat,H
1642,1776.0,2590.0,RIDGWAY R2,7344.0,RIDGWAY MIDDLE SCHOOL,M,M,flat,down,flat,M
1643,1777.0,1180.0,ROARING FORK RE1,560.0,BASALT ELEMENTARY SCHOOL,E,E,up,down,flat,E
1644,1778.0,1180.0,ROARING FORK RE1,570.0,BASALT HIGH SCHOOL,H,H,up,flat,flat,H
1645,1779.0,1180.0,ROARING FORK RE1,561.0,BASALT MIDDLE SCHOOL,E,EM,flat,down,flat,E
1646,1780.0,1180.0,ROARING FORK RE1,561.0,BASALT MIDDLE SCHOOL,M,EM,up,down,flat,M
1647,1781.0,1180.0,ROARING FORK RE1,1006.0,BRIDGES,H,H,down,,down,H
1648,1782.0,1180.0,ROARING FORK RE1,429.0,CARBONDALE COMMUNITY CHARTER SCHOOL,E,EM,flat,flat,flat,E
1649,1783.0,1180.0,ROARING FORK RE1,429.0,CARBONDALE COMMUNITY CHARTER SCHOOL,M,EM,down,down,flat,M
1650,1784.0,1180.0,ROARING FORK RE1,1296.0,CARBONDALE MIDDLE SCHOOL,E,EM,flat,up,flat,E
1651,1785.0,1180.0,ROARING FORK RE1,1296.0,CARBONDALE MIDDLE SCHOOL,M,EM,up,up,up,M
1652,1786.0,1180.0,ROARING FORK RE1,2063.0,CRYSTAL RIVER ELEMENTARY SCHOOL,E,E,up,down,flat,E
1653,1787.0,1180.0,ROARING FORK RE1,3460.0,GLENWOOD SPRINGS ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1654,1788.0,1180.0,ROARING FORK RE1,3468.0,GLENWOOD SPRINGS HIGH SCHOOL,H,H,flat,flat,flat,H
1655,1789.0,1180.0,ROARING FORK RE1,3464.0,GLENWOOD SPRINGS MIDDLE SCHOOL,M,M,down,down,flat,M
1656,1790.0,1180.0,ROARING FORK RE1,7422.0,ROARING FORK HIGH SCHOOL,H,H,up,up,flat,H
1657,1791.0,1180.0,ROARING FORK RE1,8038.0,SOPRIS ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1658,1792.0,2530.0,ROCKY FORD R2,5114.0,JEFFERSON INTERMEDIATE SCHOOL,E,E,down,flat,flat,E
1659,1793.0,2530.0,ROCKY FORD R2,7442.0,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,M,MH,down,flat,up,M
1660,1794.0,2530.0,ROCKY FORD R2,7442.0,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,H,MH,flat,down,flat,H
1661,1798.0,500.0,SALIDA R32,5268.0,LONGFELLOW ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1662,1799.0,500.0,SALIDA R32,7568.0,SALIDA HIGH SCHOOL,H,H,up,up,up,H
1663,1800.0,500.0,SALIDA R32,4680.0,SALIDA MIDDLE SCHOOL,E,EM,flat,up,up,E
1664,1801.0,500.0,SALIDA R32,4680.0,SALIDA MIDDLE SCHOOL,M,EM,flat,down,down,M
1665,1803.0,9050.0,SAN JUAN BOCES,8121.0,SOUTHWEST COLORADO ESCHOOL,H,MH,flat,,flat,H
1666,1804.0,560.0,SANFORD 6J,7612.0,SANFORD ELEMENTARY SCHOOL,E,E,flat,flat,up,E
1667,1805.0,560.0,SANFORD 6J,7616.0,SANFORD JUNIOR/SENIOR HIGH SCHOOL,M,MH,flat,flat,flat,M
1668,1806.0,560.0,SANFORD 6J,7616.0,SANFORD JUNIOR/SENIOR HIGH SCHOOL,H,MH,down,down,down,H
1669,1807.0,110.0,SANGRE DE CRISTO RE22J,7626.0,SANGRE DE CRISTO ELEMENTARY SCHOOL,E,E,up,up,up,E
1670,1808.0,110.0,SANGRE DE CRISTO RE22J,7630.0,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,M,MH,down,down,down,M
1671,1809.0,110.0,SANGRE DE CRISTO RE22J,7630.0,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,H,MH,up,down,flat,H
1672,1810.0,2750.0,SARGENT RE33J,7660.0,SARGENT ELEMENTARY SCHOOL,E,E,down,up,up,E
1673,1811.0,2750.0,SARGENT RE33J,7668.0,SARGENT JUNIOR HIGH SCHOOL,M,M,down,down,flat,M
1674,1812.0,2750.0,SARGENT RE33J,7664.0,SARGENT SENIOR HIGH SCHOOL,H,H,up,down,flat,H
1675,1813.0,123.0,SHERIDAN 2,3054.0,SHERIDAN ELEMENTARY,E,E,flat,up,up,E
1676,1814.0,123.0,SHERIDAN 2,7842.0,SHERIDAN HIGH SCHOOL,H,H,down,down,flat,H
1677,1815.0,123.0,SHERIDAN 2,7837.0,SHERIDAN MIDDLE SCHOOL,M,M,up,flat,up,M
1678,1816.0,740.0,SIERRA GRANDE R30,7876.0,SIERRA GRANDE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1679,1817.0,740.0,SIERRA GRANDE R30,7878.0,SIERRA GRANDE MIDDLE SCHOOL,M,M,flat,down,down,M
1680,1818.0,740.0,SIERRA GRANDE R30,7880.0,SIERRA GRANDE SENIOR HIGH SCHOOL,H,H,flat,down,flat,H
1681,1822.0,580.0,SOUTH CONEJOS RE10,252.0,ANTONITO HIGH SCHOOL,H,H,up,down,up,H
1682,1823.0,580.0,SOUTH CONEJOS RE10,250.0,ANTONITO JUNIOR HIGH SCHOOL,M,M,down,,up,M
1683,1824.0,580.0,SOUTH CONEJOS RE10,248.0,GUADALUPE ELEMENTARY SCHOOL,E,EM,flat,up,up,E
1684,1825.0,580.0,SOUTH CONEJOS RE10,248.0,GUADALUPE ELEMENTARY SCHOOL,M,EM,flat,flat,flat,M
1685,1826.0,2780.0,SOUTH ROUTT RE 3,8050.0,SOROCO HIGH SCHOOL,H,H,down,flat,flat,H
1686,1827.0,2780.0,SOUTH ROUTT RE 3,8048.0,SOROCO MIDDLE SCHOOL,M,M,up,up,up,M
1687,1828.0,2780.0,SOUTH ROUTT RE 3,8120.0,SOUTH ROUTT ELEMENTARY SCHOOL,E,E,up,down,down,E
1688,1829.0,250.0,SPRINGFIELD RE4,8160.0,SPRINGFIELD ELEMENTARY SCHOOL,E,E,flat,up,up,E
1689,1830.0,250.0,SPRINGFIELD RE4,8168.0,SPRINGFIELD HIGH SCHOOL,H,H,flat,flat,flat,H
1690,1831.0,250.0,SPRINGFIELD RE4,8164.0,SPRINGFIELD JUNIOR HIGH SCHOOL,M,M,down,up,up,M
1691,1832.0,470.0,ST VRAIN VALLEY RE 1J,61.0,ALPINE ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1692,1833.0,470.0,ST VRAIN VALLEY RE 1J,226.0,ALTONA MIDDLE SCHOOL,M,M,flat,flat,flat,M
1693,1834.0,470.0,ST VRAIN VALLEY RE 1J,71.0,ASPEN RIDGE PREPATORY SCHOOL,E,E,flat,flat,flat,E
1694,1835.0,470.0,ST VRAIN VALLEY RE 1J,875.0,BLACK ROCK ELEMENTARY,E,E,flat,down,flat,E
1695,1836.0,470.0,ST VRAIN VALLEY RE 1J,878.0,BLUE MOUNTAIN ELEMENTARY,E,E,flat,up,flat,E
1696,1837.0,470.0,ST VRAIN VALLEY RE 1J,1148.0,BURLINGTON ELEMENTARY SCHOOL,E,E,flat,up,up,E
1697,1838.0,470.0,ST VRAIN VALLEY RE 1J,1284.0,CARBON VALLEY ACADEMY,E,EM,down,flat,flat,E
1698,1839.0,470.0,ST VRAIN VALLEY RE 1J,1284.0,CARBON VALLEY ACADEMY,M,EM,up,up,up,M
1699,1840.0,470.0,ST VRAIN VALLEY RE 1J,1245.0,CENTENNIAL ELEMENTARY,E,E,flat,flat,flat,E
1700,1841.0,470.0,ST VRAIN VALLEY RE 1J,1434.0,CENTRAL ELEMENTARY SCHOOL,E,E,up,up,flat,E
1701,1842.0,470.0,ST VRAIN VALLEY RE 1J,3194.0,COAL RIDGE MIDDLE SCHOOL,M,M,flat,flat,flat,M
1702,1843.0,470.0,ST VRAIN VALLEY RE 1J,1844.0,COLUMBINE ELEMENTARY SCHOOL,E,E,flat,down,down,E
1703,1844.0,470.0,ST VRAIN VALLEY RE 1J,2343.0,EAGLE CREST ELEMENTARY SCHOOL,E,E,flat,up,up,E
1704,1845.0,470.0,ST VRAIN VALLEY RE 1J,2758.0,ERIE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1705,1846.0,470.0,ST VRAIN VALLEY RE 1J,2761.0,ERIE HIGH SCHOOL,H,H,up,up,flat,H
1706,1847.0,470.0,ST VRAIN VALLEY RE 1J,2760.0,ERIE MIDDLE SCHOOL,M,M,flat,down,flat,M
1707,1848.0,470.0,ST VRAIN VALLEY RE 1J,2912.0,FALL RIVER ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1708,1849.0,470.0,ST VRAIN VALLEY RE 1J,2964.0,FLAGSTAFF CHARTER ACADEMY,E,EM,flat,down,flat,E
1709,1850.0,470.0,ST VRAIN VALLEY RE 1J,2964.0,FLAGSTAFF CHARTER ACADEMY,M,EM,flat,flat,flat,M
1710,1851.0,470.0,ST VRAIN VALLEY RE 1J,3192.0,FREDERICK ELEMENTARY SCHOOL,E,E,flat,up,up,E
1711,1852.0,470.0,ST VRAIN VALLEY RE 1J,3196.0,FREDERICK SENIOR HIGH SCHOOL,H,H,flat,flat,flat,H
1712,1853.0,470.0,ST VRAIN VALLEY RE 1J,6344.0,HERITAGE MIDDLE SCHOOL,M,M,flat,flat,up,M
1713,1854.0,470.0,ST VRAIN VALLEY RE 1J,4202.0,HYGIENE ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1714,1855.0,470.0,ST VRAIN VALLEY RE 1J,4333.0,IMAGINE CHARTER,E,EM,flat,flat,flat,E
1715,1856.0,470.0,ST VRAIN VALLEY RE 1J,4333.0,IMAGINE CHARTER,M,EM,up,flat,flat,M
1716,1857.0,470.0,ST VRAIN VALLEY RE 1J,4278.0,INDIAN PEAKS ELEMENTARY SCHOOL,E,E,down,down,flat,E
1717,1858.0,470.0,ST VRAIN VALLEY RE 1J,60.0,LEGACY ELEMENTARY SCHOOL,E,E,up,down,flat,E
