,school,district_id,district_name,EMH,EMH_combined,school_id,achievement_dir,growth_dir,overall_dir,emh
1630,THUNDER MOUNTAIN ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,8846.0,flat,flat,up,E
1631,THUNDERRIDGE HIGH SCHOOL,900.0,DOUGLAS COUNTY RE 1,H,,8847.0,flat,flat,flat,H
1632,THUNDER RIDGE MIDDLE SCHOOL,130.0,CHERRY CREEK 5,M,,8848.0,flat,flat,flat,M
1633,TIMBERLINE ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,8850.0,flat,flat,flat,E
1634,TIMBERVIEW MIDDLE SCHOOL,1040.0,ACADEMY 20,M,,8851.0,flat,flat,flat,M
1635,TIMNATH ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,8852.0,flat,flat,flat,E
1636,TIMBER TRAIL ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,8853.0,flat,flat,flat,E
1637,TOLLGATE ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,8858.0,flat,down,down,E
1638,TOPE ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,8876.0,flat,flat,down,E
1639,TRAILS WEST ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,8887.0,flat,down,down,E
1640,TRAYLOR ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8888.0,down,flat,down,E
1641,TRAILBLAZER ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,8897.0,flat,flat,flat,E
1642,TRAILBLAZER ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,8902.0,flat,flat,flat,E
1643,TRAIL RIDGE MIDDLE SCHOOL,470.0,ST VRAIN VALLEY RE 1J,M,,8903.0,down,flat,down,M
1644,TRINIDAD HIGH SCHOOL,1580.0,TRINIDAD 1,H,,8906.0,up,up,flat,H
1645,TREVISTA ECE-8 AT HORACE MANN,880.0,DENVER COUNTY 1,E,EM,8909.0,down,flat,flat,E
1646,TREVISTA ECE-8 AT HORACE MANN,880.0,DENVER COUNTY 1,M,EM,8909.0,up,flat,flat,M
1647,TRUSCOTT ELEMENTARY SCHOOL,1560.0,THOMPSON R-2J,E,,8918.0,up,up,up,E
1648,TURMAN ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,8923.0,up,up,up,E
1649,TURNER MIDDLE SCHOOL,1560.0,THOMPSON R-2J,M,,8925.0,flat,up,up,M
1650,TWIN PEAKS CHARTER ACADEMY,470.0,ST VRAIN VALLEY RE 1J,E,EM,8927.0,down,flat,down,E
1651,TWIN PEAKS CHARTER ACADEMY,470.0,ST VRAIN VALLEY RE 1J,M,EM,8927.0,flat,flat,down,M
1652,PIKES PEAK PREP,8001.0,CHARTER SCHOOL INSTITUTE,E,EMH,8929.0,up,flat,flat,E
1653,PIKES PEAK PREP,8001.0,CHARTER SCHOOL INSTITUTE,H,EMH,8929.0,up,,flat,H
1654,PIKES PEAK PREP,8001.0,CHARTER SCHOOL INSTITUTE,M,EMH,8929.0,up,up,flat,M
1655,TWOMBLY ELEMENTARY SCHOOL,3140.0,WELD COUNTY S/D RE-8,E,,8930.0,up,flat,up,E
1656,UNDERWOOD ELEMENTARY SCHOOL,2730.0,DEL NORTE C-7,E,,8960.0,flat,flat,down,E
1657,UNION COLONY PREPARATORY SCHOOL,3120.0,GREELEY 6,H,,8965.0,flat,flat,flat,H
1658,UNION COLONY PREPARATORY SCHOOL,3120.0,GREELEY 6,M,,8965.0,up,flat,flat,M
1659,UNIVERSITY PARK ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8970.0,flat,flat,flat,E
1660,UNIVERSITY HILL ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,8978.0,up,down,flat,E
1661,UPPER BLUE ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8993.0,flat,down,down,E
1662,UTE MEADOWS ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9008.0,flat,flat,flat,E
1663,UTE PASS ELEMENTARY SCHOOL,1030.0,MANITOU SPRINGS 14,E,,9010.0,flat,flat,up,E
1664,VALLEY HIGH SCHOOL,3080.0,WELD COUNTY RE-1,H,,9032.0,down,down,down,H
1665,VALLEY VIEW K-8,10.0,MAPLETON 1,E,EM,9036.0,flat,down,flat,E
1666,VALLEY VIEW K-8,10.0,MAPLETON 1,M,EM,9036.0,up,up,flat,M
1667,VALVERDE ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,9050.0,up,down,down,E
1668,THE VANGUARD SCHOOL (MIDDLE),8001.0,CHARTER SCHOOL INSTITUTE,M,,9051.0,flat,flat,flat,M
1669,VAN ARSDALE ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9052.0,flat,flat,flat,E
1670,VAN BUREN ELEMENTARY SCHOOL,1560.0,THOMPSON R-2J,E,,9055.0,flat,up,up,E
1671,VANGUARD CLASSICAL SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,EM,9056.0,flat,up,up,E
1672,VANGUARD CLASSICAL SCHOOL,180.0,ADAMS-ARAPAHOE 28J,M,EM,9056.0,flat,up,up,M
1673,THE VANGUARD SCHOOL (HIGH),8001.0,CHARTER SCHOOL INSTITUTE,H,,9057.0,flat,flat,flat,H
1674,VANDERHOOF ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9058.0,flat,up,flat,E
1675,VASSAR ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,9059.0,flat,flat,flat,E
1676,VAUGHN ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,9060.0,down,flat,up,E
1677,CRESSON ELEMENTARY SCHOOL,3010.0,CRIPPLE CREEK-VICTOR RE-1,E,,9080.0,down,down,down,E
1678,V.I.L.A.S. ONLINE SCHOOL,260.0,VILAS RE-5,H,,9085.0,down,flat,flat,H
1679,V.I.L.A.S. ONLINE SCHOOL,260.0,VILAS RE-5,M,,9085.0,up,flat,up,M
1680,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,9108.0,flat,flat,up,E
1681,VINELAND ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,9130.0,up,up,up,E
1682,VINELAND MIDDLE SCHOOL,2700.0,PUEBLO COUNTY 70,M,,9134.0,flat,flat,down,M
1683,VIRGINIA COURT ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,9140.0,up,flat,flat,E
1684,NORTH FORK VISION SCHOOL,870.0,DELTA COUNTY 50(J),M,EMH,9146.0,down,,down,M
1685,VIVIAN ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9154.0,flat,flat,down,E
1686,HI PLAINS ELEMENTARY SCHOOL,1460.0,HI-PLAINS R-23,E,,9164.0,down,flat,flat,E
1687,W H HEATON MIDDLE SCHOOL,2690.0,PUEBLO CITY 60,M,,9188.0,flat,flat,down,M
1688,WALDEN ELEMENTARY SCHOOL,1410.0,NORTH PARK R-1,E,,9198.0,down,down,down,E
1689,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,9200.0,flat,flat,flat,E
1690,JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,1390.0,HUERFANO RE-1,H,MH,9212.0,up,flat,flat,H
1691,JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,1390.0,HUERFANO RE-1,M,MH,9212.0,down,flat,flat,M
1692,WALSH ELEMENTARY SCHOOL,230.0,WALSH RE-1,E,,9222.0,down,flat,flat,E
1693,WALSH HIGH SCHOOL,230.0,WALSH RE-1,H,,9226.0,down,flat,flat,H
1694,WALSH HIGH SCHOOL,230.0,WALSH RE-1,M,,9226.0,down,flat,down,M
1695,WALT CLARK MIDDLE SCHOOL,1560.0,THOMPSON R-2J,M,,9228.0,flat,flat,down,M
1696,VIKAN MIDDLE SCHOOL,40.0,BRIGHTON 27J,M,,9230.0,up,flat,flat,M
1697,WAMSLEY ELEMENTARY SCHOOL,1195.0,GARFIELD RE-2,E,,9231.0,flat,flat,flat,E
1698,WARDER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9232.0,down,flat,flat,E
1699,WASHINGTON ELEMENTARY SCHOOL,1140.0,CANON CITY RE-1,E,,9248.0,flat,up,up,E
1700,TRAUT CORE ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,9251.0,flat,up,flat,E
1701,WIGGINS MIDDLE SCHOOL,2515.0,WIGGINS RE-50(J),M,,9263.0,flat,flat,flat,M
1702,WATSON JUNIOR HIGH SCHOOL,990.0,WIDEFIELD 3,M,,9294.0,flat,flat,flat,M
1703,WASSON HIGH SCHOOL,1010.0,COLORADO SPRINGS 11,H,,9298.0,down,flat,down,H
1704,WAYNE CARLE MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,9299.0,up,up,flat,M
1705,WEBER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9328.0,flat,flat,flat,E
1706,WEBBER MIDDLE SCHOOL,1550.0,POUDRE R-1,M,,9330.0,flat,flat,flat,M
1707,WEBSTER ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,9334.0,flat,flat,down,E
1708,WELCHESTER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9342.0,up,flat,flat,E
1709,WELD CENTRAL JUNIOR HIGH SCHOOL,3090.0,KEENESBURG RE-3(J),M,,9347.0,up,flat,flat,M
1710,WELDON VALLEY ELEMENTARY SCHOOL,2505.0,WELDON VALLEY RE-20(J),E,,9352.0,up,flat,up,E
1711,WELDON VALLEY JUNIOR HIGH SCHOOL,2505.0,WELDON VALLEY RE-20(J),M,,9356.0,down,flat,flat,M
1712,WELDON VALLEY HIGH SCHOOL,2505.0,WELDON VALLEY RE-20(J),H,,9360.0,flat,up,up,H
1713,EYESTONE ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,9370.0,down,down,down,E
1714,WELLINGTON MIDDLE SCHOOL,1550.0,POUDRE R-1,M,,9374.0,flat,flat,flat,M
1715,WERNER ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,9380.0,flat,flat,flat,E
1716,WEST DENVER PREP: HARVEY PARK CAMPUS,880.0,DENVER COUNTY 1,M,,9389.0,flat,flat,flat,M
1717,AURORA WEST COLLEGE PREPARATORY ACADEMY,180.0,ADAMS-ARAPAHOE 28J,M,,9396.0,flat,flat,flat,M
1718,WEST INTERGENERATIONAL CENTER,1010.0,COLORADO SPRINGS 11,M,,9404.0,down,flat,down,M
1719,WEST MIDDLE SCHOOL,2000.0,MESA COUNTY VALLEY 51,M,,9406.0,flat,flat,down,M
1720,WEST HIGH SCHOOL,880.0,DENVER COUNTY 1,H,,9408.0,flat,up,up,H
1721,WESTGATE ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9412.0,down,down,down,E
1722,WEST GRAND ELEMENTARY SCHOOL,1340.0,WEST GRAND 1-JT.,E,,9416.0,up,up,up,E
1723,WEST GRAND HIGH SCHOOL,1340.0,WEST GRAND 1-JT.,H,,9420.0,up,flat,flat,H
1724,WEST GRAND MIDDLE SCHOOL,1340.0,WEST GRAND 1-JT.,M,,9422.0,flat,up,up,M
1725,WEST JEFFERSON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9424.0,flat,flat,flat,E
1726,WEST RIDGE ELEMENTARY,40.0,BRIGHTON 27J,E,,9426.0,flat,flat,flat,E
1727,WOODROW WILSON CHARTER ACADEMY,1420.0,JEFFERSON COUNTY R-1,E,EM,9427.0,flat,up,up,E
1728,WOODROW WILSON CHARTER ACADEMY,1420.0,JEFFERSON COUNTY R-1,M,EM,9427.0,up,up,up,M
1729,WEST JEFFERSON MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,9428.0,flat,flat,flat,M
1730,WEST WOODS ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9429.0,flat,flat,flat,E
1731,WESTVIEW MIDDLE SCHOOL,470.0,ST VRAIN VALLEY RE 1J,M,,9430.0,flat,flat,flat,M
1732,WESTGATE CHARTER,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,9431.0,flat,flat,flat,E
1733,DENNISON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9432.0,flat,flat,flat,E
1734,SCENIC ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,9434.0,flat,flat,flat,E
1735,WESTLAKE MIDDLE SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,M,,9444.0,flat,down,down,M
1736,WEST ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,9445.0,flat,flat,flat,E
1737,WESTMINSTER ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,9462.0,down,up,up,E
1738,WESTMINSTER HIGH SCHOOL,70.0,WESTMINSTER 50,H,,9466.0,down,flat,flat,H
1739,WESTPARK ELEMENTARY SCHOOL,1510.0,LAKE COUNTY R-1,E,,9486.0,up,flat,flat,E
1740,WESTRIDGE ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9490.0,flat,flat,flat,E
1741,WESTVIEW ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,9494.0,flat,flat,flat,E
1742,CASTRO ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,9496.0,down,flat,flat,E
1743,WHEAT RIDGE MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,9506.0,flat,flat,down,M
1744,WHEAT RIDGE HIGH SCHOOL,1420.0,JEFFERSON COUNTY R-1,H,,9510.0,flat,flat,flat,H
1745,WHEELING ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,9514.0,down,flat,flat,E
1746,WHITTIER ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,9544.0,flat,up,flat,E
1747,WHITTIER K-8 SCHOOL,880.0,DENVER COUNTY 1,E,EM,9548.0,down,flat,flat,E
1748,WHITTIER K-8 SCHOOL,880.0,DENVER COUNTY 1,M,EM,9548.0,down,flat,flat,M
1749,WIDEFIELD ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,9562.0,flat,flat,flat,E
1750,WIDEFIELD HIGH SCHOOL,990.0,WIDEFIELD 3,H,,9566.0,flat,flat,up,H
1751,WIGGINS ELEMENTARY SCHOOL,2515.0,WIGGINS RE-50(J),E,,9576.0,up,flat,flat,E
1752,WIGGINS HIGH SCHOOL,2515.0,WIGGINS RE-50(J),H,,9582.0,flat,down,down,H
1753,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,9592.0,flat,flat,flat,E
1754,WILDER ELEMENTARY SCHOOL,140.0,LITTLETON 6,E,,9600.0,flat,flat,flat,E
1755,WILDFLOWER ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,9602.0,up,up,up,E
1756,WILEY ELEMENTARY SCHOOL,2680.0,WILEY RE-13 JT,E,,9604.0,flat,up,flat,E
1757,WILEY JUNIOR-SENIOR HIGH SCHOOL,2680.0,WILEY RE-13 JT,H,,9608.0,up,flat,flat,H
1758,WILEY JUNIOR-SENIOR HIGH SCHOOL,2680.0,WILEY RE-13 JT,M,,9608.0,down,down,down,M
1759,ROGERS ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,9618.0,flat,flat,down,E
1760,WM E BISHOP ELEMENTARY SCHOOL,120.0,ENGLEWOOD 1,E,,9620.0,down,flat,flat,E
1761,WILLIAM (BILL) ROBERTS K-8 SCHOOL,880.0,DENVER COUNTY 1,E,EM,9623.0,flat,flat,flat,E
1762,WILLIAM (BILL) ROBERTS K-8 SCHOOL,880.0,DENVER COUNTY 1,M,EM,9623.0,up,up,flat,M
1763,WILLOW CREEK ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,9624.0,flat,flat,flat,E
1764,WILMORE DAVIS ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9638.0,flat,flat,flat,E
1765,WILMOT ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9648.0,flat,flat,down,E
1766,WILSON ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,9660.0,up,flat,down,E
1767,WINDSOR CHARTER ACADEMY,3100.0,WINDSOR RE-4,E,,9665.0,flat,up,up,E
1768,WINDSOR CHARTER ACADEMY,3100.0,WINDSOR RE-4,M,,9665.0,down,flat,down,M
1769,WINDSOR MIDDLE SCHOOL,3100.0,WINDSOR RE-4,M,,9670.0,up,flat,flat,M
1770,WINDSOR HIGH SCHOOL,3100.0,WINDSOR RE-4,H,,9672.0,flat,flat,up,H
1771,WINGATE ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,9673.0,flat,flat,down,E
1772,WINONA ELEMENTARY SCHOOL,1560.0,THOMPSON R-2J,E,,9674.0,flat,up,up,E
1773,WITT ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9678.0,flat,flat,down,E
1774,WOODGLEN ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,9682.0,down,down,down,E
1775,GATEWAY ELEMENTARY SCHOOL,3020.0,WOODLAND PARK RE-2,E,,9692.0,flat,flat,flat,E
1776,WOODLAND PARK MIDDLE SCHOOL,3020.0,WOODLAND PARK RE-2,M,,9694.0,flat,flat,down,M
1777,WOODLAND PARK HIGH SCHOOL,3020.0,WOODLAND PARK RE-2,H,,9696.0,flat,flat,flat,H
1778,COLUMBINE ELEMENTARY SCHOOL,3020.0,WOODLAND PARK RE-2,E,,9698.0,flat,flat,flat,E
1779,WOODMEN HILLS ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,9706.0,flat,flat,flat,E
1780,WOODMEN-ROBERTS ELEMENTARY SCHOOL,1040.0,ACADEMY 20,E,,9714.0,flat,flat,flat,E
1781,WRAY ELEMENTARY SCHOOL,3210.0,WRAY RD-2,E,,9725.0,flat,up,up,E
1782,BUCHANAN MIDDLE SCHOOL,3210.0,WRAY RD-2,E,,9729.0,up,flat,flat,E
1783,BUCHANAN MIDDLE SCHOOL,3210.0,WRAY RD-2,M,,9729.0,down,flat,flat,M
1784,WRAY HIGH SCHOOL,3210.0,WRAY RD-2,H,,9733.0,up,flat,up,H
1785,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,EM,9739.0,flat,flat,flat,E
1786,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,M,EM,9739.0,flat,flat,flat,M
1787,YALE ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,9756.0,down,flat,flat,E
1788,YOUTH & FAMILY ACADEMY CHARTER,2690.0,PUEBLO CITY 60,H,,9785.0,up,up,up,H
1789,YUMA MIDDLE SCHOOL,3200.0,YUMA 1,M,,9791.0,up,up,up,M
1790,KENNETH P MORRIS ELEMENTARY SCHOOL,3200.0,YUMA 1,E,,9795.0,flat,flat,flat,E
1791,YUMA HIGH SCHOOL,3200.0,YUMA 1,H,,9799.0,down,flat,flat,H
1792,ZERGER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,9800.0,flat,flat,down,E
1793,COLORADO SCHOOL FOR THE DEAF AND BLIND,9000.0,Colorado School for the De,H,,9999.0,flat,down,flat,H
1794,COLORADO SCHOOL FOR THE DEAF AND BLIND,9000.0,Colorado School for the De,M,,9999.0,up,up,up,M
