school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir,year
SEDALIA ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7718,-1.0,1.0,1.0,2012
SIERRA MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,6773,0.0,1.0,0.0,2012
SKYVIEW ACADEMY,900,DOUGLAS COUNTY RE 1,E,True,6365,0.0,0.0,0.0,2012
SKYVIEW ACADEMY,900,DOUGLAS COUNTY RE 1,M,True,6365,0.0,0.0,0.0,2012
SOARING HAWK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,8106,0.0,0.0,0.0,2012
SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,8126,0.0,0.0,0.0,2012
STEM MIDDLE & HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,5259,0.0,0.0,0.0,2012
STEM MIDDLE & HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,5259,0.0,0.0,0.0,2012
STONE MOUNTAIN ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,2953,0.0,0.0,0.0,2012
SUMMIT VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,8382,0.0,0.0,0.0,2012
THUNDERRIDGE HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,8847,0.0,0.0,0.0,2012
TIMBER TRAIL ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,8853,0.0,-1.0,0.0,2012
TRAILBLAZER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,8897,0.0,0.0,0.0,2012
WILDCAT MOUNTAIN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,9592,0.0,1.0,0.0,2012
ANIMAS VALLEY ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,225,0.0,-1.0,0.0,2012
DURANGO HIGH SCHOOL,1520,DURANGO 9R,H,True,2318,0.0,0.0,0.0,2012
ESCALANTE MIDDLE SCHOOL,1520,DURANGO 9R,M,True,7994,0.0,1.0,0.0,2012
FLORIDA MESA ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,3012,-1.0,0.0,0.0,2012
FORT LEWIS MESA ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,3050,1.0,-1.0,0.0,2012
MILLER MIDDLE SCHOOL,1520,DURANGO 9R,M,True,5888,0.0,0.0,0.0,2012
NEEDHAM ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,6222,0.0,-1.0,-1.0,2012
PARK ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,6738,0.0,-1.0,0.0,2012
RIVERVIEW ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,7402,0.0,-1.0,-1.0,2012
SUNNYSIDE ELEMENTARY SCHOOL,1520,DURANGO 9R,E,True,8388,-1.0,0.0,0.0,2012
EADS ELEMENTARY SCHOOL,1430,EADS RE1,E,True,2328,1.0,,1.0,2012
EADS HIGH SCHOOL,1430,EADS RE1,H,True,2336,1.0,1.0,1.0,2012
EADS MIDDLE SCHOOL,1430,EADS RE1,M,True,2332,0.0,1.0,1.0,2012
AVON ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,471,0.0,-1.0,0.0,2012
BATTLE MOUNTAIN HIGH SCHOOL,910,EAGLE COUNTY RE 50,H,True,604,0.0,1.0,1.0,2012
BERRY CREEK MIDDLE SCHOOL,910,EAGLE COUNTY RE 50,M,True,793,0.0,-1.0,-1.0,2012
BRUSH CREEK ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,38,0.0,-1.0,0.0,2012
EAGLE COUNTY CHARTER ACADEMY,910,EAGLE COUNTY RE 50,E,True,2340,-1.0,0.0,0.0,2012
EAGLE COUNTY CHARTER ACADEMY,910,EAGLE COUNTY RE 50,M,True,2340,-1.0,0.0,0.0,2012
EAGLE VALLEY ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,2346,-1.0,-1.0,-1.0,2012
EAGLE VALLEY HIGH SCHOOL,910,EAGLE COUNTY RE 50,H,True,2350,0.0,0.0,0.0,2012
EAGLE VALLEY MIDDLE SCHOOL,910,EAGLE COUNTY RE 50,M,True,2355,0.0,0.0,0.0,2012
EDWARDS ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,2530,0.0,0.0,0.0,2012
GYPSUM CREEK MIDDLE SCHOOL,910,EAGLE COUNTY RE 50,M,True,39,-1.0,-1.0,0.0,2012
GYPSUM ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,3710,0.0,-1.0,0.0,2012
HOMESTAKE PEAK SCHOOL,910,EAGLE COUNTY RE 50,E,True,5742,0.0,0.0,-1.0,2012
HOMESTAKE PEAK SCHOOL,910,EAGLE COUNTY RE 50,M,True,5742,0.0,0.0,0.0,2012
JUNE CREEK ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,4838,0.0,-1.0,-1.0,2012
NEW AMERICA CHARTER SCHOOL,910,EAGLE COUNTY RE 50,H,True,6238,,,-1.0,2012
RED CANYON HIGH SCHOOL,910,EAGLE COUNTY RE 50,H,True,205,-1.0,,0.0,2012
RED HILL ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,37,0.0,-1.0,0.0,2012
RED SANDSTONE ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,True,7296,0.0,-1.0,0.0,2012
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,E,True,9061,0.0,0.0,0.0,2012
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,M,True,9061,0.0,-1.0,0.0,2012
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,H,True,9061,0.0,0.0,0.0,2012
WORLD ACADEMY,910,EAGLE COUNTY RE 50,M,True,9701,,,,2012
EAST GRAND MIDDLE SCHOOL,1350,EAST GRAND 2,M,True,2376,0.0,0.0,0.0,2012
FRASER VALLEY ELEMENTARY SCHOOL,1350,EAST GRAND 2,E,True,3182,0.0,1.0,0.0,2012
GRANBY ELEMENTARY SCHOOL,1350,EAST GRAND 2,E,True,3556,0.0,-1.0,-1.0,2012
INDIAN PEAKS CHARTER SCHOOL,1350,EAST GRAND 2,E,True,4277,,,-1.0,2012
INDIAN PEAKS CHARTER SCHOOL,1350,EAST GRAND 2,M,True,4277,-1.0,,-1.0,2012
MIDDLE PARK HIGH SCHOOL,1350,EAST GRAND 2,H,True,5864,1.0,1.0,1.0,2012
LA JUNTA INTERMEDIATE SCHOOL,2520,EAST OTERO R1,E,True,4841,-1.0,-1.0,0.0,2012
LA JUNTA JR/SR HIGH SCHOOL,2520,EAST OTERO R1,M,True,5015,-1.0,-1.0,0.0,2012
LA JUNTA JR/SR HIGH SCHOOL,2520,EAST OTERO R1,H,True,5015,-1.0,-1.0,0.0,2012
BENJAMIN EATON ELEMENTARY SCHOOL,3085,EATON RE2,E,True,754,0.0,-1.0,0.0,2012
EATON HIGH SCHOOL,3085,EATON RE2,H,True,2456,0.0,0.0,0.0,2012
EATON MIDDLE SCHOOL,3085,EATON RE2,M,True,2452,0.0,-1.0,0.0,2012
GALETON ELEMENTARY SCHOOL,3085,EATON RE2,E,True,3286,-1.0,-1.0,-1.0,2012
EDISON ACADEMY,1120,EDISON 54 JT,M,True,2504,,,,2012
EDISON ACADEMY,1120,EDISON 54 JT,H,True,2504,,,0.0,2012
EDISON ELEMENTARY SCHOOL,1120,EDISON 54 JT,E,True,2514,-1.0,-1.0,-1.0,2012
EDISON JUNIORSENIOR HIGH SCHOOL,1120,EDISON 54 JT,M,True,2526,1.0,1.0,1.0,2012
EDISON JUNIORSENIOR HIGH SCHOOL,1120,EDISON 54 JT,H,True,2526,,,0.0,2012
ELBERT ELEMENTARY SCHOOL,950,ELBERT 200,E,True,2570,0.0,0.0,1.0,2012
ELBERT JUNIORSENIOR HIGH SCHOOL,950,ELBERT 200,M,True,2574,-1.0,-1.0,0.0,2012
ELBERT JUNIORSENIOR HIGH SCHOOL,950,ELBERT 200,H,True,2574,1.0,1.0,1.0,2012
ELIZABETH HIGH SCHOOL,920,ELIZABETH C1,H,True,2608,0.0,0.0,0.0,2012
ELIZABETH MIDDLE SCHOOL,920,ELIZABETH C1,M,True,2604,-1.0,-1.0,0.0,2012
FRONTIER HIGH SCHOOL,920,ELIZABETH C1,H,True,3236,1.0,,1.0,2012
LEGACY ACADEMY,920,ELIZABETH C1,E,True,2572,-1.0,-1.0,0.0,2012
LEGACY ACADEMY,920,ELIZABETH C1,M,True,2572,-1.0,-1.0,-1.0,2012
RUNNING CREEK ELEMENTARY SCHOOL,920,ELIZABETH C1,E,True,7517,0.0,-1.0,0.0,2012
SINGING HILLS ELEMENTARY SCHOOL,920,ELIZABETH C1,E,True,7925,-1.0,-1.0,-1.0,2012
ELLICOTT ELEMENTARY SCHOOL,1050,ELLICOTT 22,E,True,2638,0.0,1.0,1.0,2012
ELLICOTT MIDDLE SCHOOL,1050,ELLICOTT 22,M,True,2640,-1.0,-1.0,0.0,2012
ELLICOTT SENIOR HIGH SCHOOL,1050,ELLICOTT 22,H,True,2642,-1.0,-1.0,0.0,2012
CHARLES HAY WORLD SCHOOL,120,ENGLEWOOD 1,E,True,1514,0.0,-1.0,-1.0,2012
CHERRELYN ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,True,1556,0.0,-1.0,-1.0,2012
CLAYTON ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,True,1652,0.0,1.0,0.0,2012
COLORADO'S FINEST ALTERNATIVE HIGH SCHOOL,120,ENGLEWOOD 1,H,True,206,-1.0,-1.0,0.0,2012
ENGLEWOOD HIGH SCHOOL,120,ENGLEWOOD 1,H,True,2746,-1.0,0.0,0.0,2012
ENGLEWOOD LEADERSHIP ACADEMY,120,ENGLEWOOD 1,M,True,2750,0.0,1.0,1.0,2012
ENGLEWOOD MIDDLE SCHOOL,120,ENGLEWOOD 1,M,True,2752,0.0,1.0,1.0,2012
WM E BISHOP ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,True,9620,1.0,0.0,0.0,2012
BANNING LEWIS RANCH ACADEMY,1110,FALCON 49,E,True,555,1.0,1.0,1.0,2012
BANNING LEWIS RANCH ACADEMY,1110,FALCON 49,M,True,555,0.0,1.0,0.0,2012
EVANS INTERNATIONAL ELEMENTARY SCHOOL,1110,FALCON 49,E,True,1618,-1.0,-1.0,-1.0,2012
FALCON ELEMENTARY SCHOOL,1110,FALCON 49,E,True,2902,0.0,0.0,0.0,2012
FALCON HIGH SCHOOL,1110,FALCON 49,H,True,2908,0.0,0.0,0.0,2012
FALCON MIDDLE SCHOOL,1110,FALCON 49,M,True,2906,0.0,0.0,0.0,2012
FALCON VIRTUAL ACADEMY,1110,FALCON 49,E,True,2877,1.0,,1.0,2012
FALCON VIRTUAL ACADEMY,1110,FALCON 49,M,True,2877,0.0,0.0,0.0,2012
FALCON VIRTUAL ACADEMY,1110,FALCON 49,H,True,2877,1.0,0.0,0.0,2012
HORIZON MIDDLE SCHOOL,1110,FALCON 49,M,True,4102,0.0,0.0,0.0,2012
MERIDIAN RANCH INTERNATIONAL SCHOOL,1110,FALCON 49,E,True,5779,0.0,0.0,1.0,2012
ODYSSEY ELEMENTARY SCHOOL,1110,FALCON 49,E,True,6483,-1.0,0.0,0.0,2012
PATRIOT LEARNING CENTER,1110,FALCON 49,M,True,6810,0.0,1.0,1.0,2012
PATRIOT LEARNING CENTER,1110,FALCON 49,H,True,6810,1.0,-1.0,0.0,2012
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,E,True,6935,0.0,1.0,0.0,2012
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,M,True,6935,1.0,1.0,1.0,2012
REMINGTON ELEMENTARY SCHOOL,1110,FALCON 49,E,True,7317,-1.0,-1.0,-1.0,2012
RIDGEVIEW ELEMENTARY SCHOOL,1110,FALCON 49,E,True,7339,0.0,0.0,0.0,2012
ROCKY MOUNTAIN CLASSICAL ACADEMY,1110,FALCON 49,E,True,7463,0.0,0.0,0.0,2012
ROCKY MOUNTAIN CLASSICAL ACADEMY,1110,FALCON 49,M,True,7463,0.0,1.0,0.0,2012
SAND CREEK HIGH SCHOOL,1110,FALCON 49,H,True,7613,0.0,0.0,1.0,2012
SKYVIEW MIDDLE SCHOOL,1110,FALCON 49,M,True,7960,0.0,0.0,0.0,2012
SPRINGS RANCH ELEMENTARY SCHOOL,1110,FALCON 49,E,True,8010,0.0,1.0,0.0,2012
STETSON ELEMENTARY SCHOOL,1110,FALCON 49,E,True,8266,0.0,1.0,0.0,2012
THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,1110,FALCON 49,E,True,4251,0.0,-1.0,0.0,2012
THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,1110,FALCON 49,M,True,4251,0.0,-1.0,0.0,2012
VISTA RIDGE HIGH SCHOOL,1110,FALCON 49,H,True,8791,-1.0,-1.0,-1.0,2012
WOODMEN HILLS ELEMENTARY SCHOOL,1110,FALCON 49,E,True,9706,0.0,-1.0,-1.0,2012
BAKER CENTRAL SCHOOL,2405,FORT MORGAN RE3,E,True,492,-1.0,-1.0,-1.0,2012
COLUMBINE ELEMENTARY SCHOOL,2405,FORT MORGAN RE3,E,True,1850,1.0,-1.0,0.0,2012
FORT MORGAN HIGH SCHOOL,2405,FORT MORGAN RE3,H,True,3078,0.0,-1.0,0.0,2012
FORT MORGAN MIDDLE SCHOOL,2405,FORT MORGAN RE3,M,True,3074,1.0,0.0,1.0,2012
GREEN ACRES ELEMENTARY SCHOOL,2405,FORT MORGAN RE3,E,True,3620,1.0,1.0,0.0,2012
LINCOLN HIGH SCHOOL,2405,FORT MORGAN RE3,H,True,5180,,,0.0,2012
PIONEER ELEMENTARY SCHOOL,2405,FORT MORGAN RE3,E,True,6954,1.0,1.0,0.0,2012
ABRAMS ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,1334,0.0,1.0,0.0,2012
ARAGON ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,3102,1.0,1.0,0.0,2012
CARSON MIDDLE SCHOOL,1000,FOUNTAIN 8,M,True,1332,0.0,-1.0,-1.0,2012
EAGLESIDE ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,3027,0.0,1.0,0.0,2012
FOUNTAIN MIDDLE SCHOOL,1000,FOUNTAIN 8,M,True,3106,-1.0,0.0,-1.0,2012
FOUNTAINFORT CARSON HIGH SCHOOL,1000,FOUNTAIN 8,H,True,3110,1.0,1.0,0.0,2012
JORDAHL ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,4474,0.0,1.0,0.0,2012
LORRAINE SECONDARY SCHOOL,1000,FOUNTAIN 8,M,True,203,,,-1.0,2012
LORRAINE SECONDARY SCHOOL,1000,FOUNTAIN 8,H,True,203,,,0.0,2012
MESA ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,3108,0.0,1.0,1.0,2012
MOUNTAINSIDE ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,6138,1.0,-1.0,0.0,2012
PATRIOT ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,6338,-1.0,1.0,0.0,2012
WEIKEL ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,True,9610,0.0,1.0,1.0,2012
FOWLER ELEMENTARY SCHOOL,2540,FOWLER R4J,E,True,56,0.0,-1.0,0.0,2012
FOWLER HIGH SCHOOL,2540,FOWLER R4J,H,True,3134,1.0,0.0,0.0,2012
FOWLER JUNIOR HIGH SCHOOL,2540,FOWLER R4J,M,True,3130,0.0,0.0,0.0,2012
FLORENCE HIGH SCHOOL,1150,FREMONT RE2,H,True,3002,-1.0,-1.0,0.0,2012
FOCUS ACADEMY,1150,FREMONT RE2,M,True,2961,,,,2012
FOCUS ACADEMY,1150,FREMONT RE2,H,True,2961,,,1.0,2012
FREMONT ELEMENTARY SCHOOL,1150,FREMONT RE2,E,True,3224,0.0,1.0,1.0,2012
FREMONT MIDDLE SCHOOL,1150,FREMONT RE2,M,True,3226,0.0,0.0,0.0,2012
PENROSE ELEMENTARY SCHOOL,1150,FREMONT RE2,E,True,6858,-1.0,-1.0,0.0,2012
FLEMING ELEMENTARY SCHOOL,1850,FRENCHMAN RE3,E,True,2980,-1.0,0.0,0.0,2012
FLEMING HIGH SCHOOL,1850,FRENCHMAN RE3,M,True,2988,0.0,1.0,1.0,2012
FLEMING HIGH SCHOOL,1850,FRENCHMAN RE3,H,True,2988,1.0,1.0,0.0,2012
BEA UNDERWOOD ELEMENTARY SCHOOL,1220,GARFIELD 16,E,True,3578,0.0,1.0,1.0,2012
GRAND VALLEY HIGH SCHOOL,1220,GARFIELD 16,H,True,3586,0.0,0.0,0.0,2012
GRAND VALLEY MIDDLE SCHOOL,1220,GARFIELD 16,M,True,8274,0.0,1.0,0.0,2012
CACTUS VALLEY ELEMENTARY SCHOOL,1195,GARFIELD RE2,E,True,7890,1.0,0.0,0.0,2012
COAL RIDGE HIGH SCHOOL,1195,GARFIELD RE2,H,True,65,0.0,0.0,0.0,2012
ELK CREEK ELEMENTARY,1195,GARFIELD RE2,E,True,2573,1.0,1.0,0.0,2012
GRAHAM MESA ELEMENTARY SCHOOL,1195,GARFIELD RE2,E,True,3281,0.0,0.0,0.0,2012
HIGHLAND ELEMENTARY SCHOOL,1195,GARFIELD RE2,E,True,3967,0.0,0.0,0.0,2012
KATHRYN SENOR ELEMENTARY SCHOOL,1195,GARFIELD RE2,E,True,4510,1.0,-1.0,-1.0,2012
RIFLE HIGH SCHOOL,1195,GARFIELD RE2,H,True,7360,1.0,0.0,0.0,2012
RIFLE MIDDLE SCHOOL,1195,GARFIELD RE2,E,True,7356,0.0,0.0,0.0,2012
RIFLE MIDDLE SCHOOL,1195,GARFIELD RE2,M,True,7356,0.0,0.0,0.0,2012
RIVERSIDE SCHOOL,1195,GARFIELD RE2,E,True,7388,1.0,0.0,0.0,2012
RIVERSIDE SCHOOL,1195,GARFIELD RE2,M,True,7388,1.0,1.0,1.0,2012
WAMSLEY ELEMENTARY SCHOOL,1195,GARFIELD RE2,E,True,9231,0.0,-1.0,-1.0,2012
GENOAHUGO ELEMENTARY SCHOOL,1780,GENOAHUGO C113,E,True,4158,1.0,0.0,0.0,2012
GENOAHUGO MIDDLE SCHOOL,1780,GENOAHUGO C113,M,True,4160,0.0,1.0,1.0,2012
GENOAHUGO SENIOR HIGH SCHOOL,1780,GENOAHUGO C113,H,True,4162,1.0,,-1.0,2012
GILPIN COUNTY ELEMENTARY SCHOOL,1330,GILPIN COUNTY RE1,E,True,1632,0.0,0.0,0.0,2012
GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1330,GILPIN COUNTY RE1,M,True,1634,1.0,0.0,1.0,2012
GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1330,GILPIN COUNTY RE1,H,True,1634,0.0,1.0,1.0,2012
GRANADA ELEMENTARY SCHOOL,2650,GRANADA RE1,E,True,3542,1.0,0.0,0.0,2012
GRANADA UNDIVIDED HIGH SCHOOL,2650,GRANADA RE1,M,True,3546,1.0,1.0,1.0,2012
GRANADA UNDIVIDED HIGH SCHOOL,2650,GRANADA RE1,H,True,3546,0.0,-1.0,0.0,2012
BRENTWOOD MIDDLE SCHOOL,3120,GREELEY 6,M,True,988,-1.0,-1.0,-1.0,2012
CENTENNIAL ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,1384,0.0,0.0,0.0,2012
CHAPPELOW K8 MAGNET SCHOOL,3120,GREELEY 6,E,True,1500,-1.0,0.0,0.0,2012
CHAPPELOW K8 MAGNET SCHOOL,3120,GREELEY 6,M,True,1500,0.0,0.0,0.0,2012
DOS RIOS ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,2222,-1.0,-1.0,-1.0,2012
EAST MEMORIAL ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,2414,0.0,0.0,0.0,2012
ENG@GE ONLINE ACADEMY,3120,GREELEY 6,H,True,2825,,,,2012
FRANKLIN MIDDLE SCHOOL,3120,GREELEY 6,M,True,3162,0.0,0.0,0.0,2012
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,E,True,1875,0.0,1.0,0.0,2012
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,M,True,1875,1.0,1.0,1.0,2012
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,H,True,1875,0.0,-1.0,0.0,2012
GREELEY CENTRAL HIGH SCHOOL,3120,GREELEY 6,H,True,3610,0.0,0.0,0.0,2012
GREELEY WEST HIGH SCHOOL,3120,GREELEY 6,H,True,3614,-1.0,-1.0,0.0,2012
HEATH MIDDLE SCHOOL,3120,GREELEY 6,M,True,3880,0.0,1.0,1.0,2012
HEIMAN ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,52,0.0,-1.0,0.0,2012
JACKSON ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,4356,0.0,1.0,0.0,2012
JEFFERSON HIGH SCHOOL,3120,GREELEY 6,H,True,4425,1.0,1.0,1.0,2012
JOHN EVANS MIDDLE SCHOOL,3120,GREELEY 6,M,True,4438,0.0,0.0,1.0,2012
MADISON ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,5412,0.0,0.0,0.0,2012
MAPLEWOOD ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,5620,0.0,1.0,0.0,2012
MARTINEZ ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,6774,-1.0,-1.0,-1.0,2012
MCAULIFFE ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,5660,-1.0,-1.0,-1.0,2012
MEEKER ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,5752,-1.0,0.0,0.0,2012
MONFORT ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,5985,0.0,1.0,0.0,2012
NORTHRIDGE HIGH SCHOOL,3120,GREELEY 6,H,True,6364,0.0,0.0,0.0,2012
ROMERO ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,54,-1.0,0.0,0.0,2012
SCOTT ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,7700,-1.0,-1.0,-1.0,2012
SHAWSHEEN ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,7814,0.0,-1.0,0.0,2012
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,M,True,8965,0.0,0.0,0.0,2012
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,H,True,8965,0.0,0.0,0.0,2012
UNIVERSITY SCHOOLS,3120,GREELEY 6,E,True,2850,0.0,-1.0,0.0,2012
UNIVERSITY SCHOOLS,3120,GREELEY 6,M,True,2850,1.0,0.0,0.0,2012
UNIVERSITY SCHOOLS,3120,GREELEY 6,H,True,2850,0.0,0.0,0.0,2012
WEST RIDGE ACADEMY,3120,GREELEY 6,E,True,9611,0.0,,0.0,2012
WEST RIDGE ACADEMY,3120,GREELEY 6,M,True,9611,0.0,0.0,0.0,2012
WINOGRAD K8 ELEMENTARY SCHOOL,3120,GREELEY 6,E,True,53,0.0,0.0,0.0,2012
WINOGRAD K8 ELEMENTARY SCHOOL,3120,GREELEY 6,M,True,53,0.0,-1.0,0.0,2012
CRESTED BUTTE COMMUNITY SCHOOL,1360,GUNNISON WATERSHED RE1J,E,True,2006,0.0,0.0,0.0,2012
CRESTED BUTTE COMMUNITY SCHOOL,1360,GUNNISON WATERSHED RE1J,M,True,2006,0.0,0.0,0.0,2012
CRESTED BUTTE COMMUNITY SCHOOL,1360,GUNNISON WATERSHED RE1J,H,True,2006,0.0,0.0,0.0,2012
GUNNISON ELEMENTARY SCHOOL,1360,GUNNISON WATERSHED RE1J,E,True,3690,0.0,0.0,0.0,2012
GUNNISON HIGH SCHOOL,1360,GUNNISON WATERSHED RE1J,H,True,3694,0.0,1.0,1.0,2012
GUNNISON MIDDLE SCHOOL,1360,GUNNISON WATERSHED RE1J,M,True,3697,0.0,0.0,0.0,2012
MARBLE CHARTER SCHOOL,1360,GUNNISON WATERSHED RE1J,E,True,5577,,,-1.0,2012
MARBLE CHARTER SCHOOL,1360,GUNNISON WATERSHED RE1J,M,True,5577,,,-1.0,2012
HANOVER JUNIORSENIOR HIGH SCHOOL,1070,HANOVER 28,E,True,3758,0.0,1.0,0.0,2012
HANOVER JUNIORSENIOR HIGH SCHOOL,1070,HANOVER 28,M,True,3758,1.0,1.0,1.0,2012
HANOVER JUNIORSENIOR HIGH SCHOOL,1070,HANOVER 28,H,True,3758,0.0,1.0,1.0,2012
PRAIRIE HEIGHTS ELEMENTARY SCHOOL,1070,HANOVER 28,E,True,6701,0.0,,1.0,2012
ATLAS PREPARATORY SCHOOL,980,HARRISON 2,E,True,469,-1.0,-1.0,-1.0,2012
ATLAS PREPARATORY SCHOOL,980,HARRISON 2,M,True,469,0.0,0.0,0.0,2012
BRICKER ELEMENTARY SCHOOL,980,HARRISON 2,E,True,1000,-1.0,-1.0,-1.0,2012
CARMEL MIDDLE SCHOOL,980,HARRISON 2,M,True,1306,1.0,1.0,1.0,2012
CENTENNIAL ELEMENTARY SCHOOL,980,HARRISON 2,E,True,1383,1.0,0.0,0.0,2012
FOX MEADOW MIDDLE SCHOOL,980,HARRISON 2,M,True,3522,1.0,1.0,0.0,2012
GIBERSON ELEMENTARY SCHOOL,980,HARRISON 2,E,True,3392,-1.0,0.0,0.0,2012
HARRISON HIGH SCHOOL,980,HARRISON 2,H,True,3806,1.0,1.0,0.0,2012
HIGH SCHOOL PREPARATORY ACADEMY,980,HARRISON 2,M,True,3870,0.0,,0.0,2012
JAMES IRWIN CHARTER ELEMENTARY SCHOOL,980,HARRISON 2,E,True,4380,0.0,0.0,0.0,2012
JAMES IRWIN CHARTER HIGH SCHOOL,980,HARRISON 2,H,True,4378,0.0,0.0,0.0,2012
JAMES IRWIN CHARTER MIDDLE SCHOOL,980,HARRISON 2,M,True,4379,0.0,1.0,0.0,2012
MONTEREY ELEMENTARY SCHOOL,980,HARRISON 2,E,True,6018,1.0,0.0,0.0,2012
MOUNTAIN VISTA COMMUNITY SCHOOL,980,HARRISON 2,E,True,6162,0.0,1.0,1.0,2012
MOUNTAIN VISTA COMMUNITY SCHOOL,980,HARRISON 2,M,True,6162,1.0,0.0,0.0,2012
OAK CREEK ELEMENTARY SCHOOL,980,HARRISON 2,E,True,6460,-1.0,-1.0,0.0,2012
OTERO ELEMENTARY SCHOOL,980,HARRISON 2,E,True,6578,-1.0,-1.0,0.0,2012
PANORAMA MIDDLE SCHOOL,980,HARRISON 2,M,True,6686,0.0,-1.0,0.0,2012
PIKES PEAK ELEMENTARY SCHOOL,980,HARRISON 2,E,True,6936,1.0,0.0,0.0,2012
SAND CREEK ELEMENTARY SCHOOL,980,HARRISON 2,E,True,7611,0.0,1.0,0.0,2012
SIERRA HIGH SCHOOL,980,HARRISON 2,H,True,7882,1.0,0.0,0.0,2012
SOARING EAGLES ELEMENTARY SCHOOL,980,HARRISON 2,E,True,8034,0.0,0.0,0.0,2012
STRATMOOR HILLS ELEMENTARY SCHOOL,980,HARRISON 2,E,True,8337,0.0,-1.0,-1.0,2012
STRATTON MEADOWS ELEMENTARY SCHOOL,980,HARRISON 2,E,True,8350,1.0,1.0,1.0,2012
TURMAN ELEMENTARY SCHOOL,980,HARRISON 2,E,True,8923,1.0,1.0,1.0,2012
WILDFLOWER ELEMENTARY SCHOOL,980,HARRISON 2,E,True,9602,-1.0,-1.0,-1.0,2012
