school_id,school,city,state,zipcode,LowestGrade,Unnamed: 8,School Type,district_id,district_name,District Size,District Setting
8300,STOTT ELEMENTARY SCHOOL,ARVADA,CO,80004,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8318,STOVE PRAIRIE ELEMENTARY SCHOOL,BELLVUE,CO,80512,Kindergarten,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
8328,STRASBURG ELEMENTARY SCHOOL,STRASBURG,CO,80136,Preschool,5th Grade,Elementary,60,STRASBURG 31J,301 - 600,Rural
8332,HEMPHILL MIDDLE SCHOOL,STRASBURG,CO,80136,6th Grade,8th Grade,Middle,60,STRASBURG 31J,301 - 600,Rural
8334,STRASBURG HIGH SCHOOL,STRASBURG,CO,80136,9th Grade,12th Grade,Senior,60,STRASBURG 31J,301 - 600,Rural
8337,STRATMOOR HILLS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,Preschool,5th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
8342,STRATTON ELEMENTARY SCHOOL,STRATTON,CO,80836,Preschool,5th Grade,Elementary,1480,STRATTON R-4,301 - 600,Rural
8346,STRATTON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,Preschool,5th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
8350,STRATTON MEADOWS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,Preschool,5th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
8351,STRATTON MIDDLE SCHOOL,STRATTON,CO,80836,6th Grade,8th Grade,Middle,1480,STRATTON R-4,301 - 600,Rural
8354,STRATTON SENIOR HIGH SCHOOL,STRATTON,CO,80836,9th Grade,12th Grade,Senior,1480,STRATTON R-4,301 - 600,Rural
8356,WILLIAM SMITH HIGH SCHOOL,AURORA,CO,80011,9th Grade,12th Grade,Senior,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
8358,STRAWBERRY PARK ELEMENTARY SCHOOL,STEAMBOAT SPRINGS,CO,80487,Kindergarten,5th Grade,Elementary,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),COLORADO SPRINGS,CO,80910,Kindergarten,8th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
8361,STUKEY ELEMENTARY SCHOOL,NORTHGLENN,CO,80233,Kindergarten,5th Grade,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
8370,DILLON VALLEY ELEMENTARY SCHOOL,DILLON,CO,80435,Preschool,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8372,BRECKENRIDGE ELEMENTARY SCHOOL,BRECKENRIDGE,CO,80424,Kindergarten,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8374,FRISCO ELEMENTARY SCHOOL,FRISCO,CO,80443,Preschool,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8375,SUMMIT ALTERNATIVE HIGH SCHOOL,DILLON,CO,80435,9th Grade,12th Grade,Senior,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8376,SILVERTHORNE ELEMENTARY SCHOOL,SILVERTHORNE,CO,80498,Preschool,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8377,SUMMIT MIDDLE SCHOOL,FRISCO,CO,80443,6th Grade,8th Grade,Middle,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8378,SUMMIT HIGH SCHOOL,FRISCO,CO,80443,9th Grade,12th Grade,Senior,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8379,SUMMIT ELEMENTARY SCHOOL,DIVIDE,CO,80814,Preschool,5th Grade,Elementary,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
8380,SUMMIT ELEMENTARY SCHOOL,AURORA,CO,80015,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
8381,SUMMIT RIDGE MIDDLE SCHOOL,LITTLETON,CO,80127,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8382,SUMMIT VIEW ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,Kindergarten,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
8385,SUMMIT COVE ELEMENTARY SCHOOL,DILLON,CO,80435,Preschool,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8387,SUMMIT MIDDLE CHARTER SCHOOL,BOULDER,CO,80305,6th Grade,8th Grade,Middle,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
8388,SUNNYSIDE ELEMENTARY SCHOOL,DURANGO,CO,81301,Preschool,5th Grade,Elementary,1520,DURANGO 9-R,"1,201 - 6,000",Outlying City
8392,SUNRISE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,Kindergarten,5th Grade,Elementary,990,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban
8394,SUNRISE ELEMENTARY SCHOOL,AURORA,CO,80013,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
8398,SUNSET ELEMENTARY SCHOOL,CRAIG,CO,81625,Preschool,5th Grade,Elementary,2020,MOFFAT COUNTY RE:NO 1,"1,201 - 6,000",Outlying City
8402,SUNSET PARK ELEMENTARY SCHOOL,PUEBLO,CO,81005,Preschool,5th Grade,Elementary,2690,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban
8406,SUNSET RIDGE ELEMENTARY SCHOOL,WESTMINSTER,CO,80030,Kindergarten,5th Grade,Elementary,70,WESTMINSTER 50,"6,001 - 25,000",Denver Metro
8418,SUPERIOR ELEMENTARY SCHOOL,SUPERIOR,CO,80027,Kindergarten,5th Grade,Elementary,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
8419,SURFACE CREEK VISION SCHOOL,CEDAREDGE,CO,81413,Kindergarten,12th Grade,Senior,870,DELTA COUNTY 50(J),"1,201 - 6,000",Outlying Town
8420,SWALLOWS CHARTER ACADEMY,PUEBLO WEST,CO,81007,Kindergarten,8th Grade,Elementary,2700,PUEBLO COUNTY 70,"1,201 - 6,000",Urban-Suburban
8422,SWANSEA ELEMENTARY SCHOOL,DENVER,CO,80216,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8432,SWANSON ELEMENTARY SCHOOL,ARVADA,CO,80003,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8452,SWINK ELEMENTARY SCHOOL,SWINK,CO,81077,Kindergarten,6th Grade,Elementary,2570,SWINK 33,301 - 600,Rural
8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,SWINK,CO,81077,7th Grade,12th Grade,Senior,2570,SWINK 33,301 - 600,Rural
8457,JACK SWIGERT AEROSPACE ACADEMY,COLORADO SPRINGS,CO,80909,6th Grade,8th Grade,Middle,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
8458,JOHN AND KAREN LITZ PRESCHOOL,GOLDEN,CO,80401,Preschool,Preschool,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8459,RANGE VIEW ELEMENTARY,SEVERANCE,CO,80550,Preschool,5th Grade,Elementary,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
8460,TAVELLI ELEMENTARY SCHOOL,FORT COLLINS,CO,80524,Kindergarten,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
8462,TAYLOR ELEMENTARY SCHOOL,PALISADE,CO,81526,Preschool,5th Grade,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
8466,TAYLOR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,Kindergarten,5th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
8500,TEDDY BEAR PRESCHOOL,DOLORES,CO,81323,Preschool,Preschool,Elementary,2055,DOLORES RE-4A,601 - 1.200,Rural
8776,TELLER ELEMENTARY SCHOOL,DENVER,CO,80206,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8779,TCA COLLEGE PATHWAYS,COLORADO SPRINGS,CO,80921,7th Grade,12th Grade,Senior,1040,ACADEMY 20,"6,001 - 25,000",Urban-Suburban
8786,TELLURIDE ELEMENTARY SCHOOL,TELLURIDE,CO,81435,Preschool,6th Grade,Elementary,2830,TELLURIDE R-1,301 - 600,Outlying Town
8790,TELLURIDE MIDDLE SCHOOL,TELLURIDE,CO,81435,7th Grade,8th Grade,Middle,2830,TELLURIDE R-1,301 - 600,Outlying Town
8791,VISTA RIDGE HIGH SCHOOL,COLORADO SPRINGS,CO,80922,9th Grade,12th Grade,Senior,1110,FALCON 49,"1,201 - 6,000",Urban-Suburban
8793,TWO ROADS CHARTER SCHOOL,WHEAT RIDGE,CO,80033,Kindergarten,12th Grade,Senior,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8794,TELLURIDE HIGH SCHOOL,TELLURIDE,CO,81435,9th Grade,12th Grade,Senior,2830,TELLURIDE R-1,301 - 600,Outlying Town
8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,ARVADA,CO,80003,Kindergarten,5th Grade,Elementary,70,WESTMINSTER 50,"6,001 - 25,000",Denver Metro
8804,PITTS ELEMENTARY SCHOOL,LEADVILLE,CO,80461,Preschool,Kindergarten,Elementary,1510,LAKE COUNTY R-1,"1,201 - 6,000",Outlying Town
8810,THE CONNECT CHARTER SCHOOL,PUEBLO,CO,81003,6th Grade,8th Grade,Middle,2700,PUEBLO COUNTY 70,"1,201 - 6,000",Urban-Suburban
8813,THE DA VINCI ACADEMY SCHOOL,COLORADO SPRINGS,CO,80921,Kindergarten,5th Grade,Elementary,1040,ACADEMY 20,"6,001 - 25,000",Urban-Suburban
8820,TURNBERRY ELEMENTARY,COMMERCE CITY,CO,80022,Preschool,5th Grade,Elementary,40,BRIGHTON 27J,"1,201 - 6,000",Denver Metro
8822,THOMAS JEFFERSON HIGH SCHOOL,DENVER,CO,80237,9th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8824,THOMPSON VALLEY HIGH SCHOOL,LOVELAND,CO,80537,9th Grade,12th Grade,Senior,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
8825,THOMAS MACLAREN STATE CHARTER SCHOOL,COLORADO SPRINGS,CO,80918,6th Grade,10th Grade,Senior,8001,Charter School Institute,,
8832,THOMSON PRIMARY SCHOOL,BRUSH,CO,80723,Preschool,2nd Grade,Elementary,2395,BRUSH RE-2(J),"1,201 - 6,000",Outlying Town
8834,THOMSON ELEMENTARY SCHOOL,ARVADA,CO,80003,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
8842,THORNTON ELEMENTARY SCHOOL,THORNTON,CO,80229,Kindergarten,5th Grade,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81504,Preschool,5th Grade,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
8847,THUNDERRIDGE HIGH SCHOOL,HIGHLANDS RANCH,CO,80129,9th Grade,12th Grade,Senior,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
8848,THUNDER RIDGE MIDDLE SCHOOL,AURORA,CO,80015,6th Grade,8th Grade,Middle,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
8850,TIMBERLINE ELEMENTARY SCHOOL,CENTENNIAL,CO,80015,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
8851,TIMBERVIEW MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,6th Grade,8th Grade,Middle,1040,ACADEMY 20,"6,001 - 25,000",Urban-Suburban
8852,TIMNATH ELEMENTARY SCHOOL,TIMNATH,CO,80547,Kindergarten,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
8853,TIMBER TRAIL ELEMENTARY SCHOOL,CASTLE ROCK,CO,80108,Preschool,5th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
8855,THOMPSON ONLINE,LOVELAND,CO,80538,Kindergarten,12th Grade,Senior,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
8858,TOLLGATE ELEMENTARY SCHOOL,AURORA,CO,80017,Kindergarten,5th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
8876,TOPE ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,Preschool,5th Grade,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
8886,TOZER ELEMENTARY SCHOOL,WINDSOR,CO,80550,Preschool,2nd Grade,Elementary,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
8887,TRAILS WEST ELEMENTARY SCHOOL,CENTENNIAL,CO,80015,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
8888,TRAYLOR ELEMENTARY SCHOOL,DENVER,CO,80227,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8897,TRAILBLAZER ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,Kindergarten,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
8902,TRAILBLAZER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,Preschool,6th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
8903,TRAIL RIDGE MIDDLE SCHOOL,LONGMONT,CO,80501,6th Grade,8th Grade,Middle,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
8906,TRINIDAD HIGH SCHOOL,TRINIDAD,CO,81082,9th Grade,12th Grade,Senior,1580,TRINIDAD 1,"1,201 - 6,000",Outlying City
8909,TREVISTA ECE-8 AT HORACE MANN,DENVER,CO,80211,Preschool,8th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8918,TRUSCOTT ELEMENTARY SCHOOL,LOVELAND,CO,80537,Kindergarten,5th Grade,Elementary,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
8923,TURMAN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,Preschool,5th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
8925,TURNER MIDDLE SCHOOL,BERTHOUD,CO,80513,6th Grade,8th Grade,Middle,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
8927,TWIN PEAKS CHARTER ACADEMY,LONGMONT,CO,80501,Kindergarten,8th Grade,Elementary,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
8929,PIKES PEAK PREP,COLORADO SPRINGS,CO,80903,Kindergarten,12th Grade,Senior,8001,Charter School Institute,,
8930,TWOMBLY ELEMENTARY SCHOOL,FORT LUPTON,CO,80621,Preschool,5th Grade,Elementary,3140,WELD COUNTY S/D RE-8,"1,201 - 6,000",Outlying Town
8960,UNDERWOOD ELEMENTARY SCHOOL,DEL NORTE,CO,81132,2nd Grade,5th Grade,Elementary,2730,DEL NORTE C-7,601 - 1.200,Outlying Town
8965,UNION COLONY PREPARATORY SCHOOL,GREELEY,CO,80634,6th Grade,12th Grade,Senior,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
8970,UNIVERSITY PARK ELEMENTARY SCHOOL,DENVER,CO,80210,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
8978,UNIVERSITY HILL ELEMENTARY SCHOOL,BOULDER,CO,80302,Preschool,5th Grade,Elementary,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
8993,UPPER BLUE ELEMENTARY SCHOOL,BRECKENRIDGE,CO,80424,Preschool,5th Grade,Elementary,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
9008,UTE MEADOWS ELEMENTARY SCHOOL,LITTLETON,CO,80127,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9010,UTE PASS ELEMENTARY SCHOOL,CHIPITA PARK,CO,80809,Preschool,5th Grade,Elementary,1030,MANITOU SPRINGS 14,"1,201 - 6,000",Urban-Suburban
9032,VALLEY HIGH SCHOOL,GILCREST,CO,80623,9th Grade,12th Grade,Senior,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
9036,VALLEY VIEW K-8,DENVER,CO,80221,Kindergarten,8th Grade,Elementary,10,MAPLETON 1,"1,201 - 6,000",Denver Metro
9050,VALVERDE ELEMENTARY SCHOOL,DENVER,CO,80223,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
9051,THE VANGUARD SCHOOL (MIDDLE),COLORADO SPRINGS,CO,80906,7th Grade,8th Grade,Middle,8001,Charter School Institute,,
9052,VAN ARSDALE ELEMENTARY SCHOOL,ARVADA,CO,80005,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9055,VAN BUREN ELEMENTARY SCHOOL,LOVELAND,CO,80538,Kindergarten,5th Grade,Elementary,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
9056,VANGUARD CLASSICAL SCHOOL,DENVER,CO,80230,Kindergarten,8th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9057,THE VANGUARD SCHOOL (HIGH),COLORADO SPRINGS,CO,80906,9th Grade,12th Grade,Senior,8001,Charter School Institute,,
9058,VANDERHOOF ELEMENTARY SCHOOL,ARVADA,CO,80004,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9059,VASSAR ELEMENTARY SCHOOL,AURORA,CO,80013,Kindergarten,5th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9060,VAUGHN ELEMENTARY SCHOOL,AURORA,CO,80011,Preschool,5th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),EAGLE,CO,81631,6th Grade,12th Grade,Senior,910,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town
9080,CRESSON ELEMENTARY SCHOOL,CRIPPLE CREEK,CO,80813,Preschool,6th Grade,Elementary,3010,CRIPPLE CREEK-VICTOR RE-1,301 - 600,Rural
9083,VISTA PEAK P-8 EXPLORATORY,AURORA,CO,80018,Preschool,9th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9085,V.I.L.A.S. ONLINE SCHOOL,VILAS,CO,81087,Kindergarten,12th Grade,Senior,260,VILAS RE-5,300 or less,Rural
9090,VILAS ELEMENTARY SCHOOL,VILAS,CO,81087,Preschool,6th Grade,Elementary,260,VILAS RE-5,300 or less,Rural
9100,VILAS UNDIVIDED HIGH SCHOOL,VILAS,CO,81087,7th Grade,12th Grade,Senior,260,VILAS RE-5,300 or less,Rural
9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,AURORA,CO,80012,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
9125,VISTA PEAK 9-12 PREPARATORY,AURORA,CO,80018,9th Grade,12th Grade,Senior,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9130,VINELAND ELEMENTARY SCHOOL,PUEBLO,CO,81006,Preschool,5th Grade,Elementary,2700,PUEBLO COUNTY 70,"1,201 - 6,000",Urban-Suburban
9134,VINELAND MIDDLE SCHOOL,PUEBLO,CO,81006,6th Grade,8th Grade,Middle,2700,PUEBLO COUNTY 70,"1,201 - 6,000",Urban-Suburban
9140,VIRGINIA COURT ELEMENTARY SCHOOL,AURORA,CO,80012,Preschool,5th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9146,NORTH FORK VISION SCHOOL,DELTA,CO,81416,Infant,12th Grade,Senior,870,DELTA COUNTY 50(J),"1,201 - 6,000",Outlying Town
9149,VISTA CHARTER SCHOOL,MONTROSE,CO,81401,9th Grade,12th Grade,Senior,2180,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City
9154,VIVIAN ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9164,HI PLAINS ELEMENTARY SCHOOL,VONA,CO,80861,Preschool,6th Grade,Elementary,1460,HI-PLAINS R-23,300 or less,Rural
9188,W H HEATON MIDDLE SCHOOL,PUEBLO,CO,81001,6th Grade,8th Grade,Middle,2690,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban
9198,WALDEN ELEMENTARY SCHOOL,WALDEN,CO,80480,Preschool,5th Grade,Elementary,1410,NORTH PARK R-1 ,301 - 600,Rural
9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,CENTENNIAL,CO,80112,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
9212,JOHN MALL HIGH SCHOOL,WALSENBURG,CO,81089,9th Grade,12th Grade,Senior,1390,HUERFANO RE-1,601 - 1.200,Outlying Town
9222,WALSH ELEMENTARY SCHOOL,WALSH,CO,81090,Preschool,6th Grade,Elementary,230,WALSH RE-1,300 or less,Rural
9226,WALSH HIGH SCHOOL,WALSH,CO,81090,7th Grade,12th Grade,Senior,230,WALSH RE-1,300 or less,Rural
9228,WALT CLARK MIDDLE SCHOOL,LOVELAND,CO,80537,6th Grade,8th Grade,Middle,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
9230,VIKAN MIDDLE SCHOOL,BRIGHTON,CO,80601,6th Grade,8th Grade,Middle,40,BRIGHTON 27J,"1,201 - 6,000",Denver Metro
9231,WAMSLEY ELEMENTARY SCHOOL,RIFLE,CO,81650,Preschool,4th Grade,Elementary,1195,GARFIELD RE-2,"1,201 - 6,000",Outlying Town
9232,WARDER ELEMENTARY SCHOOL,ARVADA,CO,80005,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9234,WARREN OCCUPATION TECHNICAL CENTER,LAKEWOOD,CO,80228,9th Grade,12th Grade,Senior,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9245,WARREN TECH NORTH,ARVADA,CO,80004,10th Grade,12th Grade,Senior,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9248,WASHINGTON ELEMENTARY SCHOOL,CANON CITY,CO,81212,Kindergarten,5th Grade,Elementary,1140,CANON CITY RE-1,"1,201 - 6,000",Outlying City
9251,TRAUT CORE ELEMENTARY SCHOOL,FORT COLLINS,CO,80528,Preschool,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
9260,HAROLD FERGUSON HIGH SCHOOL,LOVELAND,CO,80537,11th Grade,12th Grade,Senior,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
9263,WIGGINS MIDDLE SCHOOL,WIGGINS,CO,80654,6th Grade,8th Grade,Middle,2515,WIGGINS RE-50(J),301 - 600,Rural
9264,WASHINGTON PRIMARY SCHOOL,ROCKY FORD,CO,81067,Preschool,2nd Grade,Elementary,2530,ROCKY FORD R-2,601 - 1.200,Outlying Town
9268,WASHINGTON ELEMENTARY SCHOOL,LAMAR,CO,81052,Kindergarten,2nd Grade,Elementary,2660,LAMAR RE-2,"1,201 - 6,000",Outlying City
9294,WATSON JUNIOR HIGH SCHOOL,COLORADO SPRINGS,CO,80911,6th Grade,8th Grade,Middle,990,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban
9298,WASSON HIGH SCHOOL,COLORADO SPRINGS,CO,80909,9th Grade,12th Grade,Senior,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
9299,WAYNE CARLE MIDDLE SCHOOL,WESTMINSTER,CO,80021,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9328,WEBER ELEMENTARY SCHOOL,ARVADA,CO,80005,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9330,WEBBER MIDDLE SCHOOL,FORT COLLINS,CO,80526,6th Grade,8th Grade,Middle,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
9334,WEBSTER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,Kindergarten,5th Grade,Elementary,990,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban
9336,WEST DENVER PREP - HIGHLAND CAMPUS,DENVER,CO,80211,6th Grade,6th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
9342,WELCHESTER ELEMENTARY SCHOOL,GOLDEN,CO,80401,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
9347,WELD CENTRAL JUNIOR HIGH SCHOOL,KEENESBURG,CO,80643,7th Grade,8th Grade,Middle,3090,KEENESBURG RE-3(J),"1,201 - 6,000",Rural
9352,WELDON VALLEY ELEMENTARY SCHOOL,WELDONA,CO,80653,Preschool,6th Grade,Elementary,2505,WELDON VALLEY RE-20(J),300 or less,Rural
9356,WELDON VALLEY JUNIOR HIGH SCHOOL,WELDONA,CO,80653,7th Grade,8th Grade,Middle,2505,WELDON VALLEY RE-20(J),300 or less,Rural
9360,WELDON VALLEY HIGH SCHOOL,WELDONA,CO,80653,9th Grade,12th Grade,Senior,2505,WELDON VALLEY RE-20(J),300 or less,Rural
9370,EYESTONE ELEMENTARY SCHOOL,WELLINGTON,CO,80549,Preschool,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
9374,WELLINGTON MIDDLE SCHOOL,WELLINGTON,CO,80549,6th Grade,8th Grade,Middle,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
9380,WERNER ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,Kindergarten,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
9389,WEST DENVER PREP: HARVEY PARK CAMPUS,DENVER,CO,80219,6th Grade,7th Grade,Middle,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
9390,WEST DENVER PREP - LAKE CAMPUS,DENVER,CO,80204,6th Grade,6th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,AURORA,CO,80010,6th Grade,9th Grade,Middle,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
9404,WEST INTERGENERATIONAL CENTER,COLORADO SPRINGS,CO,80904,6th Grade,8th Grade,Middle,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
9406,WEST MIDDLE SCHOOL,GRAND JUNCTION,CO,81505,6th Grade,8th Grade,Middle,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
9408,WEST HIGH SCHOOL,DENVER,CO,80204,9th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
