school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir
JOHN W THIMMIG ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,8032,1.0,1.0,1.0
SOARING EAGLES ELEMENTARY SCHOOL,980,HARRISON 2,E,False,8034,1.0,0.0,0.0
SOBESKY ACADEMY,1420,JEFFERSON COUNTY R-1,E,False,8036,,,
SOBESKY ACADEMY,1420,JEFFERSON COUNTY R-1,H,False,8036,-1.0,,1.0
SOBESKY ACADEMY,1420,JEFFERSON COUNTY R-1,M,False,8036,,,0.0
SOPRIS ELEMENTARY SCHOOL,1180,ROARING FORK RE-1,E,False,8038,1.0,0.0,1.0
SOROCO MIDDLE SCHOOL,2780,SOUTH ROUTT RE 3,M,False,8048,-1.0,0.0,0.0
SOROCO HIGH SCHOOL,2780,SOUTH ROUTT RE 3,H,False,8050,1.0,0.0,-1.0
SOAR,880,DENVER COUNTY 1,,False,8053,,,
HENRY WORLD SCHOOL GRADES 6-8,880,DENVER COUNTY 1,M,False,8054,0.0,0.0,0.0
SOUTH ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,8060,-1.0,0.0,0.0
MOODY ELEMENTARY SCHOOL,140,LITTLETON 6,E,False,8064,1.0,1.0,1.0
SOUTH MIDDLE SCHOOL,180,ADAMS-ARAPAHOE 28J,M,False,8078,1.0,0.0,1.0
SOUTH HIGH SCHOOL,2690,PUEBLO CITY 60,H,False,8082,1.0,1.0,1.0
WEST DENVER PREP:  FEDERAL CAMPUS,880,DENVER COUNTY 1,M,False,8085,1.0,0.0,0.0
SOUTH HIGH SCHOOL,880,DENVER COUNTY 1,H,False,8086,0.0,0.0,0.0
DEANE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8090,0.0,0.0,-1.0
SOUTH LAKEWOOD ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8102,0.0,0.0,-1.0
SOARING HAWK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,8106,0.0,0.0,0.0
SOUTH MESA ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,8110,0.0,0.0,-1.0
EDITH TETER ELEMENTARY SCHOOL,2610,PARK COUNTY RE-2,E,False,8114,0.0,0.0,0.0
SOUTH PARK ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,8116,-1.0,-1.0,-1.0
SOUTH PARK HIGH SCHOOL,2610,PARK COUNTY RE-2,H,False,8118,0.0,0.0,-1.0
SOUTH ROUTT ELEMENTARY SCHOOL,2780,SOUTH ROUTT RE 3,E,False,8120,-1.0,0.0,0.0
VENETUCCI ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,8122,0.0,-1.0,-1.0
SOUTH STREET ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,8126,-1.0,-1.0,-1.0
SOUTHEAST ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,8130,0.0,0.0,-1.0
SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,880,DENVER COUNTY 1,H,False,8132,0.0,1.0,0.0
SOUTHWEST OPEN CHARTER SCHOOL,2035,MONTEZUMA-CORTEZ RE-1,H,False,8133,1.0,,0.0
SOUTHERN HILLS MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,False,8135,0.0,0.0,0.0
SOUTHMOOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8138,0.0,0.0,0.0
SPANGLER ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,8140,0.0,0.0,0.0
SPANN ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,8143,-1.0,1.0,0.0
SUMMIT ACADEMY,880,DENVER COUNTY 1,,False,8145,,,
SPRINGFIELD ELEMENTARY SCHOOL,250,SPRINGFIELD RE-4,E,False,8160,-1.0,-1.0,0.0
SPRINGFIELD JUNIOR HIGH SCHOOL,250,SPRINGFIELD RE-4,M,False,8164,-1.0,-1.0,-1.0
SPRINGFIELD HIGH SCHOOL,250,SPRINGFIELD RE-4,H,False,8168,-1.0,0.0,0.0
SPROUL JUNIOR HIGH SCHOOL,990,WIDEFIELD 3,M,False,8178,-1.0,0.0,-1.0
SODA CREEK ELEMENTARY SCHOOL,2770,STEAMBOAT SPRINGS RE-2,E,False,8208,0.0,0.0,0.0
STANDLEY LAKE HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,False,8209,0.0,0.0,0.0
STEAMBOAT SPRINGS MIDDLE SCHOOL,2770,STEAMBOAT SPRINGS RE-2,M,False,8210,0.0,0.0,0.0
THE STUDIO SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,8211,0.0,,0.0
STEAMBOAT SPRINGS HIGH SCHOOL,2770,STEAMBOAT SPRINGS RE-2,H,False,8212,0.0,0.0,0.0
STECK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8222,0.0,0.0,0.0
STELLAR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,8225,0.0,0.0,-1.0
STEDMAN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8232,1.0,0.0,0.0
STEELE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8242,1.0,0.0,0.0
STEELE ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,8246,0.0,0.0,-1.0
STEIN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8248,0.0,0.0,0.0
STERLING MIDDLE SCHOOL,1828,VALLEY RE-1,M,False,8256,0.0,0.0,-1.0
STERLING HIGH SCHOOL,1828,VALLEY RE-1,H,False,8260,0.0,0.0,0.0
STETSON ELEMENTARY SCHOOL,1110,FALCON 49,E,False,8266,0.0,0.0,-1.0
STEVENS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8272,0.0,0.0,1.0
GRAND VALLEY MIDDLE SCHOOL,1220,GARFIELD 16,M,False,8274,1.0,0.0,0.0
STEM SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,,False,8275,,,
STOBER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8276,0.0,0.0,0.0
STONY CREEK ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8280,0.0,0.0,0.0
STOTT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8300,0.0,1.0,1.0
STOVE PRAIRIE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,8318,-1.0,,0.0
STRASBURG ELEMENTARY SCHOOL,60,STRASBURG 31J,E,False,8328,1.0,1.0,1.0
HEMPHILL MIDDLE SCHOOL,60,STRASBURG 31J,M,False,8332,1.0,1.0,1.0
STRASBURG HIGH SCHOOL,60,STRASBURG 31J,H,False,8334,0.0,0.0,1.0
STRATMOOR HILLS ELEMENTARY SCHOOL,980,HARRISON 2,E,False,8337,0.0,0.0,-1.0
STRATTON ELEMENTARY SCHOOL,1480,STRATTON R-4,E,False,8342,-1.0,1.0,1.0
STRATTON ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,8346,-1.0,0.0,0.0
STRATTON MEADOWS ELEMENTARY SCHOOL,980,HARRISON 2,E,False,8350,1.0,0.0,-1.0
STRATTON MIDDLE SCHOOL,1480,STRATTON R-4,M,False,8351,-1.0,0.0,-1.0
STRATTON SENIOR HIGH SCHOOL,1480,STRATTON R-4,H,False,8354,-1.0,1.0,-1.0
WILLIAM SMITH HIGH SCHOOL,180,ADAMS-ARAPAHOE 28J,H,False,8356,0.0,0.0,0.0
STRAWBERRY PARK ELEMENTARY SCHOOL,2770,STEAMBOAT SPRINGS RE-2,E,False,8358,0.0,0.0,-1.0
SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010,COLORADO SPRINGS 11,E,True,8359,-1.0,0.0,-1.0
SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010,COLORADO SPRINGS 11,M,True,8359,1.0,0.0,-1.0
STUKEY ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,8361,0.0,0.0,0.0
DILLON VALLEY ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8370,-1.0,-1.0,-1.0
BRECKENRIDGE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8372,0.0,0.0,1.0
FRISCO ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8374,0.0,0.0,0.0
SUMMIT ALTERNATIVE HIGH SCHOOL,3000,SUMMIT RE-1,,False,8375,,,
SILVERTHORNE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8376,0.0,0.0,1.0
SUMMIT MIDDLE SCHOOL,3000,SUMMIT RE-1,M,False,8377,1.0,0.0,0.0
SUMMIT HIGH SCHOOL,3000,SUMMIT RE-1,H,False,8378,-1.0,0.0,0.0
SUMMIT ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,False,8379,0.0,-1.0,-1.0
SUMMIT ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,8380,1.0,1.0,1.0
SUMMIT RIDGE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,8381,0.0,0.0,0.0
SUMMIT VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,8382,0.0,1.0,1.0
SUMMIT COVE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8385,0.0,-1.0,0.0
SUMMIT MIDDLE CHARTER SCHOOL,480,BOULDER VALLEY RE 2,M,False,8387,0.0,0.0,0.0
SUNNYSIDE ELEMENTARY SCHOOL,1520,DURANGO 9-R,E,False,8388,0.0,0.0,-1.0
SUNRISE ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,8392,0.0,0.0,0.0
SUNRISE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,8394,0.0,0.0,0.0
SUNSET ELEMENTARY SCHOOL,2020,MOFFAT COUNTY RE:NO 1,E,False,8398,0.0,0.0,-1.0
SUNSET PARK ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,8402,0.0,0.0,0.0
SUNSET RIDGE ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,8406,-1.0,0.0,-1.0
SUPERIOR ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,8418,0.0,0.0,0.0
SURFACE CREEK VISION SCHOOL,870,DELTA COUNTY 50(J),E,True,8419,-1.0,,-1.0
SURFACE CREEK VISION SCHOOL,870,DELTA COUNTY 50(J),H,True,8419,0.0,0.0,-1.0
SURFACE CREEK VISION SCHOOL,870,DELTA COUNTY 50(J),M,True,8419,-1.0,0.0,-1.0
SWALLOWS CHARTER ACADEMY,2700,PUEBLO COUNTY 70,E,False,8420,-1.0,0.0,-1.0
SWALLOWS CHARTER ACADEMY,2700,PUEBLO COUNTY 70,M,False,8420,-1.0,0.0,-1.0
SWANSEA ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8422,1.0,0.0,0.0
SWANSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8432,1.0,0.0,0.0
SWINK ELEMENTARY SCHOOL,2570,SWINK 33,E,False,8452,0.0,1.0,1.0
SWINK JUNIOR-SENIOR HIGH SCHOOL,2570,SWINK 33,H,False,8456,1.0,1.0,0.0
SWINK JUNIOR-SENIOR HIGH SCHOOL,2570,SWINK 33,M,False,8456,-1.0,0.0,-1.0
JACK SWIGERT AEROSPACE ACADEMY,1010,COLORADO SPRINGS 11,M,False,8457,0.0,0.0,0.0
RANGE VIEW ELEMENTARY,3100,WINDSOR RE-4,,False,8459,,,
TAVELLI ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,8460,0.0,0.0,0.0
TAYLOR ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,8462,0.0,0.0,0.0
TAYLOR ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,8466,0.0,0.0,0.0
TELLER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8776,0.0,-1.0,-1.0
TCA COLLEGE PATHWAYS,1040,ACADEMY 20,H,False,8779,,,
TELLURIDE ELEMENTARY SCHOOL,2830,TELLURIDE R-1,E,False,8786,0.0,1.0,0.0
TELLURIDE MIDDLE SCHOOL,2830,TELLURIDE R-1,M,False,8790,0.0,0.0,0.0
VISTA RIDGE HIGH SCHOOL,1110,FALCON 49,H,False,8791,0.0,0.0,0.0
TWO ROADS CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,,False,8793,,,
TELLURIDE HIGH SCHOOL,2830,TELLURIDE R-1,H,False,8794,0.0,1.0,1.0
TENNYSON KNOLLS ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,8798,-1.0,0.0,1.0
THE CONNECT CHARTER SCHOOL,2700,PUEBLO COUNTY 70,M,False,8810,0.0,0.0,-1.0
THE DA VINCI ACADEMY SCHOOL,1040,ACADEMY 20,E,False,8813,0.0,1.0,1.0
TURNBERRY ELEMENTARY,40,BRIGHTON 27J,E,False,8820,-1.0,0.0,-1.0
THOMAS JEFFERSON HIGH SCHOOL,880,DENVER COUNTY 1,H,False,8822,1.0,1.0,1.0
THOMPSON VALLEY HIGH SCHOOL,1560,THOMPSON R-2J,H,False,8824,1.0,1.0,0.0
THOMAS MACLAREN STATE CHARTER SCHOOL,8001,CHARTER SCHOOL INSTITUTE,M,False,8825,0.0,0.0,0.0
THOMSON PRIMARY SCHOOL,2395,BRUSH RE-2(J),,False,8832,,,
THOMSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,8834,0.0,0.0,0.0
THORNTON ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,8842,0.0,1.0,0.0
THUNDER MOUNTAIN ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,8846,0.0,0.0,1.0
THUNDERRIDGE HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,False,8847,0.0,0.0,0.0
THUNDER RIDGE MIDDLE SCHOOL,130,CHERRY CREEK 5,M,False,8848,0.0,0.0,0.0
TIGER LEARNING CENTER,2520,EAST OTERO R-1,H,False,8849,,,
TIMBERLINE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,8850,0.0,0.0,0.0
TIMBERVIEW MIDDLE SCHOOL,1040,ACADEMY 20,M,False,8851,0.0,0.0,0.0
TIMNATH ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,8852,0.0,0.0,0.0
TIMBER TRAIL ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,8853,0.0,0.0,0.0
THOMPSON ONLINE,1560,THOMPSON R-2J,,False,8855,,,
TOLLGATE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,8858,0.0,-1.0,-1.0
TOPE ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,8876,0.0,0.0,-1.0
TOZER ELEMENTARY SCHOOL,3100,WINDSOR RE-4,,False,8886,,,
TRAILS WEST ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,8887,0.0,-1.0,-1.0
TRAYLOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8888,-1.0,0.0,-1.0
TRADEMARK LEARNING CENTER,3120,GREELEY 6,H,False,8890,,,
TRAILBLAZER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,8897,0.0,0.0,0.0
TRAILBLAZER ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,8902,0.0,0.0,0.0
TRAIL RIDGE MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,False,8903,-1.0,0.0,-1.0
TRINIDAD HIGH SCHOOL,1580,TRINIDAD 1,H,False,8906,1.0,1.0,0.0
TREVISTA ECE-8 AT HORACE MANN,880,DENVER COUNTY 1,E,True,8909,-1.0,0.0,0.0
TREVISTA ECE-8 AT HORACE MANN,880,DENVER COUNTY 1,M,True,8909,1.0,0.0,0.0
TRUSCOTT ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,False,8918,1.0,1.0,1.0
TURMAN ELEMENTARY SCHOOL,980,HARRISON 2,E,False,8923,1.0,1.0,1.0
TURNER MIDDLE SCHOOL,1560,THOMPSON R-2J,M,False,8925,0.0,1.0,1.0
TWIN PEAKS CHARTER ACADEMY,470,ST VRAIN VALLEY RE 1J,E,True,8927,-1.0,0.0,-1.0
TWIN PEAKS CHARTER ACADEMY,470,ST VRAIN VALLEY RE 1J,M,True,8927,0.0,0.0,-1.0
PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,E,True,8929,1.0,0.0,0.0
PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,H,True,8929,1.0,,0.0
PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,M,True,8929,1.0,1.0,0.0
TWOMBLY ELEMENTARY SCHOOL,3140,WELD COUNTY S/D RE-8,E,False,8930,1.0,0.0,1.0
UNDERWOOD ELEMENTARY SCHOOL,2730,DEL NORTE C-7,E,False,8960,0.0,0.0,-1.0
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,H,False,8965,0.0,0.0,0.0
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,M,False,8965,1.0,0.0,0.0
UNIVERSITY PARK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8970,0.0,0.0,0.0
UNIVERSITY HILL ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,8978,1.0,-1.0,0.0
UPPER BLUE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8993,0.0,-1.0,-1.0
UTE MEADOWS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9008,0.0,0.0,0.0
UTE PASS ELEMENTARY SCHOOL,1030,MANITOU SPRINGS 14,E,False,9010,0.0,0.0,1.0
VALLEY HIGH SCHOOL,3080,WELD COUNTY RE-1,H,False,9032,-1.0,-1.0,-1.0
VALLEY VIEW K-8,10,MAPLETON 1,E,True,9036,0.0,-1.0,0.0
VALLEY VIEW K-8,10,MAPLETON 1,M,True,9036,1.0,1.0,0.0
VALVERDE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,9050,1.0,-1.0,-1.0
THE VANGUARD SCHOOL (MIDDLE),8001,CHARTER SCHOOL INSTITUTE,M,False,9051,0.0,0.0,0.0
VAN ARSDALE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9052,0.0,0.0,0.0
VAN BUREN ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,False,9055,0.0,1.0,1.0
VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,E,True,9056,0.0,1.0,1.0
VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,M,True,9056,0.0,1.0,1.0
THE VANGUARD SCHOOL (HIGH),8001,CHARTER SCHOOL INSTITUTE,H,False,9057,0.0,0.0,0.0
VANDERHOOF ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9058,0.0,1.0,0.0
VASSAR ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9059,0.0,0.0,0.0
VAUGHN ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9060,-1.0,0.0,1.0
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,H,False,9061,,,0.0
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,M,False,9061,0.0,,0.0
CRESSON ELEMENTARY SCHOOL,3010,CRIPPLE CREEK-VICTOR RE-1,E,False,9080,-1.0,-1.0,-1.0
VISTA PEAK P-8 EXPLORATORY,180,ADAMS-ARAPAHOE 28J,,False,9083,,,
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,E,False,9085,,,
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,H,False,9085,-1.0,0.0,0.0
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,M,False,9085,1.0,0.0,1.0
VILAS ELEMENTARY SCHOOL,260,VILAS RE-5,E,False,9090,,,
VILAS UNDIVIDED HIGH SCHOOL,260,VILAS RE-5,H,False,9100,,,1.0
VILAS UNDIVIDED HIGH SCHOOL,260,VILAS RE-5,M,False,9100,,,
VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,9108,0.0,0.0,1.0
VISTA PEAK 9-12 PREPARATORY,180,ADAMS-ARAPAHOE 28J,,False,9125,,,
VINELAND ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,9130,1.0,1.0,1.0
VINELAND MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,False,9134,0.0,0.0,-1.0
VIRGINIA COURT ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9140,1.0,0.0,0.0
NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),E,True,9146,,,-1.0
NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),H,True,9146,,,-1.0
NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),M,True,9146,-1.0,,-1.0
VISTA CHARTER SCHOOL,2180,MONTROSE COUNTY RE-1J,H,False,9149,-1.0,,0.0
VIVIAN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9154,0.0,0.0,-1.0
HI PLAINS ELEMENTARY SCHOOL,1460,HI-PLAINS R-23,E,False,9164,-1.0,0.0,0.0
W H HEATON MIDDLE SCHOOL,2690,PUEBLO CITY 60,M,False,9188,0.0,0.0,-1.0
WALDEN ELEMENTARY SCHOOL,1410,NORTH PARK R-1,E,False,9198,-1.0,-1.0,-1.0
WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,9200,0.0,0.0,0.0
JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,1390,HUERFANO RE-1,H,True,9212,1.0,0.0,0.0
JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,1390,HUERFANO RE-1,M,True,9212,-1.0,0.0,0.0
WALSH ELEMENTARY SCHOOL,230,WALSH RE-1,E,False,9222,-1.0,0.0,0.0
WALSH HIGH SCHOOL,230,WALSH RE-1,H,False,9226,-1.0,0.0,0.0
WALSH HIGH SCHOOL,230,WALSH RE-1,M,False,9226,-1.0,0.0,-1.0
WALT CLARK MIDDLE SCHOOL,1560,THOMPSON R-2J,M,False,9228,0.0,0.0,-1.0
VIKAN MIDDLE SCHOOL,40,BRIGHTON 27J,M,False,9230,1.0,0.0,0.0
WAMSLEY ELEMENTARY SCHOOL,1195,GARFIELD RE-2,E,False,9231,0.0,0.0,0.0
WARDER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9232,-1.0,0.0,0.0
WARREN OCCUPATION TECHNICAL CENTER,1420,JEFFERSON COUNTY R-1,H,False,9234,,,
WARREN TECH NORTH,1420,JEFFERSON COUNTY R-1,,False,9245,,,
WASHINGTON ELEMENTARY SCHOOL,1140,CANON CITY RE-1,E,False,9248,0.0,1.0,1.0
TRAUT CORE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9251,0.0,1.0,0.0
HAROLD FERGUSON HIGH SCHOOL,1560,THOMPSON R-2J,H,False,9260,,,
WIGGINS MIDDLE SCHOOL,2515,WIGGINS RE-50(J),M,False,9263,0.0,0.0,0.0
WASHINGTON PRIMARY SCHOOL,2530,ROCKY FORD R-2,,False,9264,,,
WASHINGTON ELEMENTARY SCHOOL,2660,LAMAR RE-2,,False,9268,,,
WATSON JUNIOR HIGH SCHOOL,990,WIDEFIELD 3,M,False,9294,0.0,0.0,0.0
WASSON HIGH SCHOOL,1010,COLORADO SPRINGS 11,H,False,9298,-1.0,0.0,-1.0
WAYNE CARLE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,9299,1.0,1.0,0.0
WEBER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9328,0.0,0.0,0.0
WEBBER MIDDLE SCHOOL,1550,POUDRE R-1,M,False,9330,0.0,0.0,0.0
WEBSTER ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,9334,0.0,0.0,-1.0
WEST DENVER PREP - HIGHLAND CAMPUS,880,DENVER COUNTY 1,,False,9336,,,
WELCHESTER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9342,1.0,0.0,0.0
WELD CENTRAL JUNIOR HIGH SCHOOL,3090,KEENESBURG RE-3(J),M,False,9347,1.0,0.0,0.0
WELDON VALLEY ELEMENTARY SCHOOL,2505,WELDON VALLEY RE-20(J),E,False,9352,1.0,0.0,1.0
WELDON VALLEY JUNIOR HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),M,False,9356,-1.0,0.0,0.0
WELDON VALLEY HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),H,False,9360,0.0,1.0,1.0
EYESTONE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9370,-1.0,-1.0,-1.0
WELLINGTON MIDDLE SCHOOL,1550,POUDRE R-1,M,False,9374,0.0,0.0,0.0
WERNER ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9380,0.0,0.0,0.0
WEST DENVER PREP: HARVEY PARK CAMPUS,880,DENVER COUNTY 1,M,False,9389,0.0,0.0,0.0
WEST DENVER PREP - LAKE CAMPUS,880,DENVER COUNTY 1,,False,9390,,,
AURORA WEST COLLEGE PREPARATORY ACADEMY,180,ADAMS-ARAPAHOE 28J,M,False,9396,0.0,0.0,0.0
WEST INTERGENERATIONAL CENTER,1010,COLORADO SPRINGS 11,M,False,9404,-1.0,0.0,-1.0
WEST MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,False,9406,0.0,0.0,-1.0
WEST HIGH SCHOOL,880,DENVER COUNTY 1,H,False,9408,0.0,1.0,1.0
WESTGATE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9412,-1.0,-1.0,-1.0
WEST GRAND ELEMENTARY SCHOOL,1340,WEST GRAND 1-JT.,E,False,9416,1.0,1.0,1.0
WEST GRAND HIGH SCHOOL,1340,WEST GRAND 1-JT.,H,False,9420,1.0,0.0,0.0
WEST GRAND MIDDLE SCHOOL,1340,WEST GRAND 1-JT.,M,False,9422,0.0,1.0,1.0
WEST JEFFERSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9424,0.0,0.0,0.0
WESTERLY CREEK ELEMENTARY,880,DENVER COUNTY 1,E,False,9425,0.0,,-1.0
WEST RIDGE ELEMENTARY,40,BRIGHTON 27J,E,False,9426,0.0,0.0,0.0
WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,E,True,9427,0.0,1.0,1.0
WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,M,True,9427,1.0,1.0,1.0
WEST JEFFERSON MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,9428,0.0,0.0,0.0
WEST WOODS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9429,0.0,0.0,0.0
WESTVIEW MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,False,9430,0.0,0.0,0.0
WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,9431,0.0,0.0,0.0
WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,9431,0.0,,0.0
