district_id,school_id,school,city,state,zipcode,year,lowestgrade,unnamed: 8,school type,district_name,district size,district setting,developed: 11-5-12
1040,3985,HIGH PLAINS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,5126,LIBERTY HIGH SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,6937,PINE CREEK HIGH SCHOOL,COLORADO SPRINGS,CO,80908,2012,,,,,,,
1040,6960,PIONEER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1040,7159,PRAIRIE HILLS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,7240,RAMPART HIGH SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,7247,RANCH CREEK ELEMENTARY,COLORADO SPRINGS,CO,80924,2012,,,,,,,
1040,7460,ROCKRIMMON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1040,8779,TCA COLLEGE PATHWAYS,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,8813,THE DA VINCI ACADEMY SCHOOL,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,8851,TIMBERVIEW MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,9714,WOODMEN-ROBERTS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1050,2638,ELLICOTT ELEMENTARY SCHOOL,ELLICOTT,CO,80808,2012,,,,,,,
1050,2640,ELLICOTT MIDDLE SCHOOL,ELLICOTT,CO,80808,2012,,,,,,,
1050,2642,ELLICOTT SENIOR HIGH SCHOOL,ELLICOTT,CO,80808,2012,,,,,,,
1060,6898,PEYTON ELEMENTARY SCHOOL,PEYTON,CO,80831,2012,,,,,,,
1060,6902,PEYTON JUNIOR/SENIOR HIGH SCHOOL,PEYTON,CO,80831,2012,,,,,,,
1070,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,COLORADO SPRINGS,CO,80928,2012,,,,,,,
1070,6701,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,PUEBLO,CO,81008,2012,,,,,,,
1080,3539,BEAR CREEK ELEMENTARY SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1080,4686,RAY E KILMER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80908,2012,,,,,,,
1080,5093,MONUMENT CHARTER ACADEMY,MONUMENT,CO,80132,2012,,,,,,,
1080,5096,LEWIS-PALMER ELEMENTARY SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1080,5098,LEWIS-PALMER MIDDLE SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1080,5100,LEWIS-PALMER HIGH SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1080,6678,PALMER RIDGE HIGH SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1080,6682,PALMER LAKE ELEMENTARY SCHOOL,PALMER LAKE,CO,80133,2012,,,,,,,
1080,7165,PRAIRIE WINDS ELEMENTARY SCHOOL,MONUMENT,CO,80132,2012,,,,,,,
1110,555,BANNING LEWIS RANCH ACADEMY,COLORADO SPRINGS,CO,80927,2012,,,,,,,
1110,1618,EVANS INTERNATIONAL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1110,2877,FALCON VIRTUAL ACADEMY,FALCON,CO,80831,2012,,,,,,,
1110,2902,FALCON ELEMENTARY SCHOOL,FALCON,CO,80831,2012,,,,,,,
1110,2906,FALCON MIDDLE SCHOOL,PEYTON,CO,80831,2012,,,,,,,
1110,2908,FALCON HIGH SCHOOL,PEYTON,CO,80831,2012,,,,,,,
1110,4102,HORIZON MIDDLE SCHOOL,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1110,4251,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,COLORADO SPRINGS,CO,80923,2012,,,,,,,
1110,5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,FALCON,CO,80831,2012,,,,,,,
1110,6483,ODYSSEY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,6810,PATRIOT LEARNING CENTER,FALCON,CO,80831,2012,,,,,,,
1110,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,FALCON,CO,80831,2012,,,,,,,
1110,7317,REMINGTON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,7339,RIDGEVIEW ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1110,7613,SAND CREEK HIGH SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,7960,SKYVIEW MIDDLE SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,8010,SPRINGS RANCH ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,8266,STETSON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,8791,VISTA RIDGE HIGH SCHOOL,COLORADO SPRINGS,CO,80922,2012,,,,,,,
1110,9706,WOODMEN HILLS ELEMENTARY SCHOOL,FALCON,CO,80831,2012,,,,,,,
1120,2504,EDISON ACADEMY,YODER,CO,80864,2012,,,,,,,
1120,2514,EDISON ELEMENTARY SCHOOL,YODER,CO,80864,2012,,,,,,,
1120,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,YODER,CO,80864,2012,,,,,,,
1130,5850,MIAMI/YODER ELEMENTARY SCHOOL,RUSH,CO,80833,2012,,,,,,,
1130,5854,MIAMI-YODER SENIOR HIGH SCHOOL,RUSH,CO,80833,2012,,,,,,,
1130,5870,MIAMI-YODER JUNIOR HIGH SCHOOL,RUSH,CO,80833,2012,,,,,,,
1140,419,CANON ONLINE ACADEMY,CANON CITY,CO,81212,2012,,,,,,,
1140,1262,CANON CITY MIDDLE SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,1266,CANON CITY HIGH SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,3211,GARDEN PARK HIGH SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,3802,HARRISON SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,5166,LINCOLN ELEMENTARY SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,5414,MADISON EXPLORATORY SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,5704,MCKINLEY ELEMENTARY SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,7950,SKYLINE ELEMENTARY SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1140,9248,WASHINGTON ELEMENTARY SCHOOL,CANON CITY,CO,81212,2012,,,,,,,
1150,2961,FOCUS ACADEMY,FLORENCE,CO,81226,2012,,,,,,,
1150,3002,FLORENCE HIGH SCHOOL,FLORENCE,CO,81226,2012,,,,,,,
1150,3224,FREMONT ELEMENTARY SCHOOL,FLORENCE,CO,81226,2012,,,,,,,
1150,3226,FREMONT MIDDLE SCHOOL,FLORENCE,CO,81226,2012,,,,,,,
1150,6858,PENROSE ELEMENTARY SCHOOL,PENROSE,CO,81240,2012,,,,,,,
1160,3220,COTOPAXI ELEMENTARY SCHOOL,COTOPAXI,CO,81223,2012,,,,,,,
1160,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,COTOPAXI,CO,81223,2012,,,,,,,
1180,429,CARBONDALE COMMUNITY CHARTER SCHOOL,CARBONDALE,CO,81623,2012,,,,,,,
1180,560,BASALT ELEMENTARY SCHOOL,BASALT,CO,81621,2012,,,,,,,
1180,561,BASALT MIDDLE SCHOOL,BASALT,CO,81621,2012,,,,,,,
1180,570,BASALT HIGH SCHOOL,BASALT,CO,81621,2012,,,,,,,
1180,1006,BRIDGES,CARBONDALE,CO,81623,2012,,,,,,,
1180,1296,CARBONDALE MIDDLE SCHOOL,CARBONDALE,CO,81623,2012,,,,,,,
1180,2063,CRYSTAL RIVER ELEMENTARY SCHOOL,CARBONDALE,CO,81623,2012,,,,,,,
1180,3460,GLENWOOD SPRINGS ELEMENTARY SCHOOL,GLENWOOD SPRINGS,CO,81602,2012,,,,,,,
1180,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,GLENWOOD SPRINGS,CO,81601,2012,,,,,,,
1180,3468,GLENWOOD SPRINGS HIGH SCHOOL,GLENWOOD SPRINGS,CO,81601,2012,,,,,,,
1180,7422,ROARING FORK HIGH SCHOOL,CARBONDALE,CO,81623,2012,,,,,,,
1180,8038,SOPRIS ELEMENTARY SCHOOL,GLENWOOD SPRINGS,CO,81602,2012,,,,,,,
1195,65,COAL RIDGE HIGH SCHOOL,NEW CASTLE,CO,81647,2012,,,,,,,
1195,2573,ELK CREEK ELEMENTARY,NEW CASTLE,CO,81647,2012,,,,,,,
1195,3281,GRAHAM MESA ELEMENTARY SCHOOL,RIFLE,CO,81650,2012,,,,,,,
1195,3967,HIGHLAND ELEMENTARY SCHOOL,RIFLE,CO,81650,2012,,,,,,,
1195,4510,KATHRYN SENOR ELEMENTARY SCHOOL,NEW CASTLE,CO,81647,2012,,,,,,,
1195,7356,RIFLE MIDDLE SCHOOL,RIFLE,CO,81650,2012,,,,,,,
1195,7360,RIFLE HIGH SCHOOL,RIFLE,CO,81650,2012,,,,,,,
1195,7388,RIVERSIDE SCHOOL,NEW CASTLE,CO,81647,2012,,,,,,,
1195,7890,CACTUS VALLEY ELEMENTARY SCHOOL,SILT,CO,81652,2012,,,,,,,
1195,9231,WAMSLEY ELEMENTARY SCHOOL,RIFLE,CO,81650,2012,,,,,,,
1220,3578,BEA UNDERWOOD ELEMENTARY SCHOOL,PARACHUTE,CO,81635,2012,,,,,,,
1220,3585,GRAND VALLEY CENTER FOR FAMILY LEARNING,PARACHUTE,CO,81635,2012,,,,,,,
1220,3586,GRAND VALLEY HIGH SCHOOL,PARACHUTE,CO,81635,2012,,,,,,,
1220,3603,L.W. ST. JOHN ELEMENTARY SCHOOL,PARACHUTE,CO,81635,2012,,,,,,,
1220,8274,GRAND VALLEY MIDDLE SCHOOL,PARACHUTE,CO,81635,2012,,,,,,,
1330,1632,GILPIN COUNTY ELEMENTARY SCHOOL,BLACK HAWK,CO,80403,2012,,,,,,,
1330,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,BLACK HAWK,CO,80403,2012,,,,,,,
1340,9416,WEST GRAND ELEMENTARY SCHOOL,KREMMLING,CO,80459,2012,,,,,,,
1340,9420,WEST GRAND HIGH SCHOOL,KREMMLING,CO,80459,2012,,,,,,,
1340,9422,WEST GRAND MIDDLE SCHOOL,KREMMLING,CO,80459,2012,,,,,,,
1350,2376,EAST GRAND MIDDLE SCHOOL,GRANBY,CO,80446,2012,,,,,,,
1350,3182,FRASER VALLEY ELEMENTARY SCHOOL,FRASER,CO,80442,2012,,,,,,,
1350,3556,GRANBY ELEMENTARY SCHOOL,GRANBY,CO,80446,2012,,,,,,,
1350,4277,INDIAN PEAKS CHARTER SCHOOL,GRANBY,CO,80446,2012,,,,,,,
1350,5864,MIDDLE PARK HIGH SCHOOL,GRANBY,CO,80446,2012,,,,,,,
1360,2006,CRESTED BUTTE COMMUNITY SCHOOL,CRESTED BUTTE,CO,81224,2012,,,,,,,
1360,3690,GUNNISON ELEMENTARY SCHOOL,GUNNISON,CO,81230,2012,,,,,,,
1360,3694,GUNNISON HIGH SCHOOL,GUNNISON,CO,81230,2012,,,,,,,
1360,3697,GUNNISON MIDDLE SCHOOL,GUNNISON,CO,81230,2012,,,,,,,
1360,5577,MARBLE CHARTER SCHOOL,MARBLE,CO,81623,2012,,,,,,,
1380,4899,LAKE CITY COMMUNITY SCHOOL,LAKE CITY,CO,81235,2012,,,,,,,
1390,63,PEAKVIEW SCHOOL,WALSENBURG,CO,81089,2012,,,,,,,
1390,3306,GARDNER ELEMENTARY SCHOOL,GARDNER,CO,81040,2012,,,,,,,
1390,9212,JOHN MALL HIGH SCHOOL,WALSENBURG,CO,81089,2012,,,,,,,
1400,4860,LA VETA ELEMENTARY SCHOOL,LA VETA,CO,81055,2012,,,,,,,
1400,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,LA VETA,CO,81055,2012,,,,,,,
1410,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,WALDEN,CO,80480,2012,,,,,,,
1410,9198,WALDEN ELEMENTARY SCHOOL,WALDEN,CO,80480,2012,,,,,,,
1420,30,ADAMS ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,2012,,,,,,,
1420,33,MC LAIN HIGH SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,34,MC LAIN COMMUNITY HIGH SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,108,ALAMEDA HIGH SCHOOL,LAKEWOOD,CO,80232,2012,,,,,,,
1420,109,ARVADA K-8,ARVADA,CO,80002,2012,,,,,,,
1420,148,ALLENDALE ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,370,ARVADA HIGH SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,378,ARVADA WEST HIGH SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,660,BEAR CREEK K-8 SCHOOL,LAKEWOOD,CO,80227,2012,,,,,,,
1420,664,BEAR CREEK HIGH SCHOOL,LAKEWOOD,CO,80227,2012,,,,,,,
1420,694,BELL MIDDLE SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,724,BELMAR ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,776,BERGEN MEADOW PRIMARY SCHOOL,EVERGREEN,CO,80439,2012,,,,,,,
1420,779,BERGEN VALLEY INTERMEDIATE SCHOOL,EVERGREEN,CO,80439,2012,,,,,,,
1420,950,BRADFORD PRIMARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,951,BLUE HERON ELEMENTARY SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,952,BRADFORD INTERMEDIATE SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,965,BRADY EXPLORATION SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,1238,CAMPBELL ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,1318,CARMODY MIDDLE SCHOOL,LAKEWOOD,CO,80227,2012,,,,,,,
1420,1522,CHATFIELD HIGH SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,GOLDEN,CO,80403,2012,,,,,,,
1420,1790,COLOROW ELEMENTARY SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,1864,COLUMBINE HIGH SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,1876,CORONADO ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,GOLDEN,CO,80403,2012,,,,,,,
1420,1886,CONIFER SENIOR HIGH SCHOOL,CONIFER,CO,80433,2012,,,,,,,
1420,1976,CREIGHTON MIDDLE SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,DENVER,CO,80235,2012,,,,,,,
1420,2130,DEER CREEK MIDDLE SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,2194,DEVINNY ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,2288,DRAKE JUNIOR HIGH SCHOOL,ARVADA,CO,80002,2012,,,,,,,
1420,2300,DUNSTAN MIDDLE SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,2322,DUTCH CREEK ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,2496,EDGEWATER ELEMENTARY SCHOOL,EDGEWATER,CO,80214,2012,,,,,,,
1420,2550,EIBER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,2616,ELK CREEK ELEMENTARY SCHOOL,PINE,CO,80470,2012,,,,,,,
1420,2799,EXCEL ACADEMY CHARTER SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,2820,EVERITT MIDDLE SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,2832,EVERGREEN MIDDLE SCHOOL,EVERGREEN,CO,80439,2012,,,,,,,
1420,2836,EVERGREEN HIGH SCHOOL,EVERGREEN,CO,80439,2012,,,,,,,
1420,2866,FAIRMOUNT ELEMENTARY SCHOOL,GOLDEN,CO,80403,2012,,,,,,,
1420,2946,FITZMORRIS ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,2963,FALCON BLUFFS MIDDLE SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,3025,FOOTHILLS ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,3088,FOSTER ELEMENTARY SCHOOL,ARVADA,CO,80002,2012,,,,,,,
1420,3099,FAMILY LITERACY PRESCHOOL,LAKEWOOD,CO,80232,2012,,,,,,,
1420,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,3216,FREMONT ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,3250,NORMA ANDERSON PRESCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,3502,GOLDEN HIGH SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,3622,GREEN GABLES ELEMENTARY SCHOOL,LAKEWOOD,CO,80227,2012,,,,,,,
1420,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,3628,GREEN MOUNTAIN HIGH SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,3726,HACKBERRY HILL ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,4190,HUTCHINSON ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,4402,JEFFERSON ACADEMY CHARTER SCHOOL,BROOMFIELD,CO,80021,2012,,,,,,,
1420,4404,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,BROOMFIELD,CO,80020,2012,,,,,,,
1420,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,GOLDEN,CO,80401,2012,,,,,,,
1420,4410,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,BROOMFIELD,CO,80021,2012,,,,,,,
1420,4422,JEFFERSON HIGH SCHOOL,EDGEWATER,CO,80214,2012,,,,,,,
1420,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,WESTMINSTER,CO,80020,2012,,,,,,,
1420,4548,KEN CARYL MIDDLE SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,4549,KENDALLVUE ELEMENTARY SCHOOL,MORRISON,CO,80465,2012,,,,,,,
1420,4550,KENDRICK LAKES ELEMENTARY SCHOOL,LAKEWOOD,CO,80232,2012,,,,,,,
1420,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,GOLDEN,CO,80401,2012,,,,,,,
1420,4802,KULLERSTRAND ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,4830,KYFFIN ELEMENTARY SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,4942,LAKEWOOD HIGH SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,5004,LASLEY ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,5024,LAWRENCE ELEMENTARY SCHOOL,ARVADA,CO,80002,2012,,,,,,,
1420,5036,LEAWOOD ELEMENTARY SCHOOL,LITTLETON,CO,80123,2012,,,,,,,
1420,5145,LINCOLN CHARTER ACADEMY,ARVADA,CO,80003,2012,,,,,,,
1420,5222,LITTLE ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,5350,LUKAS ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,2012,,,,,,,
1420,5354,LUMBERG ELEMENTARY SCHOOL,EDGEWATER,CO,80214,2012,,,,,,,
1420,5415,ROCKY MOUNTAIN DEAF SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,5454,MANDALAY MIDDLE SCHOOL,WESTMINSTER,CO,80021,2012,,,,,,,
1420,5472,MANNING OPTIONS SCHOOL,LAKEWOOD,CO,80401,2012,,,,,,,
1420,5524,MAPLE GROVE ELEMENTARY SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,5580,MARSHDALE ELEMENTARY SCHOOL,EVERGREEN,CO,80439,2012,,,,,,,
1420,5623,LONGVIEW HIGH SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,5758,MEIKLEJOHN ELEMENTARY,ARVADA,CO,80005,2012,,,,,,,
1420,5892,MILLER SPECIAL EDUCATION,LAKEWOOD,CO,80226,2012,,,,,,,
1420,5944,MITCHELL ELEMENTARY SCHOOL,GOLDEN,CO,80403,2012,,,,,,,
1420,5972,MOLHOLM ELEMENTARY SCHOOL,LAKEWOOD,CO,80214,2012,,,,,,,
1420,5994,MONTESSORI PEAKS CHARTER ACADEMY,LITTLETON,CO,80123,2012,,,,,,,
1420,6090,MOORE MIDDLE SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,6133,MORTENSEN ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,6135,MOUNT CARBON ELEMENTARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,GOLDEN,CO,80403,2012,,,,,,,
1420,6237,NEW AMERICA SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,6286,NORMANDY ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,6330,NORTH ARVADA MIDDLE SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,6470,OBERON JUNIOR HIGH SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,6474,O'CONNELL MIDDLE SCHOOL,LAKEWOOD,CO,80232,2012,,,,,,,
1420,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,6541,JEFFERSON COUNTY OPEN SECONDARY,LAKEWOOD,CO,80215,2012,,,,,,,
1420,6804,PARMALEE ELEMENTARY SCHOOL,INDIAN HILLS,CO,80454,2012,,,,,,,
1420,6806,PARR ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,6808,PATTERSON ELEMENTARY SCHOOL,LAKEWOOD,CO,80232,2012,,,,,,,
1420,6828,PECK ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,6844,PEIFFER ELEMENTARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,6848,PENNINGTON ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,7078,PLEASANT VIEW ELEMENTARY SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,7114,POMONA HIGH SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,7128,POWDERHORN ELEMENTARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,7238,RALSTON ELEMENTARY SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,7282,RED ROCKS ELEMENTARY SCHOOL,MORRISON,CO,80465,2012,,,,,,,
1420,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,EVERGREEN,CO,80439,2012,,,,,,,
1420,7483,ROONEY RANCH ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,2012,,,,,,,
1420,7529,RYAN ELEMENTARY SCHOOL,WESTMINSTER,CO,80020,2012,,,,,,,
1420,7701,COLLEGIATE ACADEMY OF COLORADO,LITTLETON,CO,80127,2012,,,,,,,
1420,7708,SECREST ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,7753,SEMPER ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,2012,,,,,,,
1420,7780,SHAFFER ELEMENTARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,7833,SHELTON ELEMENTARY SCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,7870,SIERRA ELEMENTARY SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,7962,SLATER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,8036,SOBESKY ACADEMY,LAKEWOOD,CO,80215,2012,,,,,,,
1420,8090,DEANE ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,8209,STANDLEY LAKE HIGH SCHOOL,WESTMINSTER,CO,80021,2012,,,,,,,
1420,8223,STEVENS ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,8248,STEIN ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,2012,,,,,,,
1420,8276,STOBER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,8280,STONY CREEK ELEMENTARY SCHOOL,LITTLETON,CO,80128,2012,,,,,,,
1420,8300,STOTT ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,8381,SUMMIT RIDGE MIDDLE SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,8432,SWANSON ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,8458,JOHN AND KAREN LITZ PRESCHOOL,GOLDEN,CO,80401,2012,,,,,,,
1420,8793,TWO ROADS CHARTER SCHOOL,WHEAT RIDGE,CO,80033,2012,,,,,,,
1420,8834,THOMSON ELEMENTARY SCHOOL,ARVADA,CO,80003,2012,,,,,,,
1420,9008,UTE MEADOWS ELEMENTARY SCHOOL,LITTLETON,CO,80127,2012,,,,,,,
1420,9052,VAN ARSDALE ELEMENTARY SCHOOL,ARVADA,CO,80005,2012,,,,,,,
1420,9058,VANDERHOOF ELEMENTARY SCHOOL,ARVADA,CO,80004,2012,,,,,,,
1420,9154,VIVIAN ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,2012,,,,,,,
1420,9232,WARDER ELEMENTARY SCHOOL,ARVADA,CO,80005,2012,,,,,,,
